# Weather station Raisen, India, WMO_ID=42672,selection from 01.01.2012 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42672&lang=en
#
"Local time in Raisen";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"29.09.2016 08:30";"26.0";"715.7";"752.6";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.5";"";"";"";"";"";"";"10.0";"22.1";"";"";"";"";"";"";
"28.09.2016 17:30";"30.6";"715.0";"751.3";"";"63";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"32.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"22.7";"";"";"";"";"";"";
"28.09.2016 08:30";"26.0";"717.4";"754.4";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.4";"";"";"";"";"";"";"10.0";"23.1";"";"";"";"";"";"";
"27.09.2016 17:30";"30.2";"714.9";"751.2";"";"74";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"32.6";"";"";"2500 or more, or no clouds.";"";"";"10.0";"25.1";"";"";"";"";"";"";
"27.09.2016 08:30";"26.8";"717.6";"754.5";"";"86";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.5";"";"";"";"";"";"";"10.0";"24.2";"";"";"";"";"";"";
"26.09.2016 17:30";"31.2";"714.7";"750.9";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.4";"";"";"";"";"";"10.0";"22.4";"";"";"";"";"";"";
"26.09.2016 08:30";"26.0";"717.1";"754.0";"";"89";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.6";"";"";"";"";"";"";"10.0";"24.0";"";"";"";"";"";"";
"25.09.2016 17:30";"30.6";"714.3";"750.5";"";"58";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"31.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"21.4";"";"";"";"";"";"";
"25.09.2016 08:30";"25.0";"716.2";"753.2";"";"95";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"21.5";"";"";"";"2500 or more, or no clouds.";"";"";"10.0";"24.1";"";"";"";"";"";"";
"24.09.2016 17:30";"30.4";"715.2";"751.5";"";"72";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"32.6";"";"";"600-1000";"";"";"4.0";"24.7";"";"";"";"";"";"";
"24.09.2016 08:30";"25.6";"715.3";"752.2";"";"95";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.5";"";"";"";"600-1000";"";"";"4.0";"24.7";"";"";"";"";"";"";
"23.09.2016 17:30";"30.2";"716.4";"752.8";"";"74";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"32.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"25.1";"";"";"";"";"";"";
"23.09.2016 08:30";"26.0";"716.8";"753.7";"";"95";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.8";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"25.1";"";"";"";"";"";"";
"22.09.2016 17:30";"25.8";"716.7";"753.7";"";"93";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"24.6";"";"";"";"";"";"";
"22.09.2016 08:30";"25.0";"717.8";"754.9";"";"98";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.2";"";"";"";"600-1000";"";"";"4.0";"24.7";"";"";"";"";"";"";
"21.09.2016 17:30";"25.0";"716.6";"753.6";"";"90";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"31.4";"";"";"600-1000";"";"";"4.0";"23.2";"";"";"";"";"";"";
"21.09.2016 08:30";"25.0";"717.2";"754.3";"";"91";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.8";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"23.5";"";"";"";"";"";"";
"20.09.2016 17:30";"31.4";"714.5";"750.6";"";"64";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"33.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"23.9";"";"";"";"";"";"";
"20.09.2016 08:30";"27.8";"716.1";"752.8";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.4";"";"";"";"";"";"";"10.0";"24.0";"";"";"";"";"";"";
"19.09.2016 17:30";"28.0";"714.0";"750.5";"";"78";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"32.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"23.7";"";"";"";"";"";"";
"19.09.2016 08:30";"25.6";"716.4";"753.4";"";"93";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"22.4";"";"";"";"2500 or more, or no clouds.";"";"";"10.0";"24.4";"";"";"";"";"";"";
"18.09.2016 17:30";"27.4";"714.1";"750.7";"";"81";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"32.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"23.9";"";"";"";"";"";"";
"18.09.2016 08:30";"24.8";"716.6";"753.7";"";"95";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"10.0";"23.9";"";"";"";"";"";"";
"17.09.2016 17:30";"26.2";"714.2";"751.0";"";"87";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"23.9";"";"";"";"";"";"";
"17.09.2016 08:30";"27.2";"715.7";"752.4";"";"87";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"10.0";"24.9";"";"";"";"";"";"";
"16.09.2016 17:30";"30.8";"714.8";"751.0";"";"73";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"32.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"25.4";"";"";"";"";"";"";
"16.09.2016 08:30";"26.0";"716.5";"753.4";"";"94";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"23.2";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"24.9";"";"";"";"";"";"";
"15.09.2016 17:30";"30.2";"714.9";"751.2";"";"65";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"32.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"22.9";"";"";"";"";"";"";
"15.09.2016 08:30";"28.0";"717.2";"753.9";"";"85";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"10.0";"25.2";"";"";"";"";"";"";
"14.09.2016 17:30";"31.4";"715.4";"751.6";"";"64";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"32.6";"";"";"2500 or more, or no clouds.";"";"";"10.0";"23.9";"";"";"";"";"";"";
"14.09.2016 08:30";"26.8";"719.1";"756.1";"";"86";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"10.0";"24.2";"";"";"";"";"";"";
"13.09.2016 17:30";"32.4";"715.8";"751.9";"";"69";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"33.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"26.1";"";"";"";"";"";"";
"13.09.2016 08:30";"26.4";"718.8";"755.8";"";"75";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.8";"";"";"";"";"";"";"10.0";"21.6";"";"";"";"";"";"";
"12.09.2016 17:30";"30.8";"715.7";"752.0";"";"61";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"31.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"22.3";"";"";"";"";"";"";
"12.09.2016 08:30";"25.8";"718.7";"755.8";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.8";"";"";"";"";"";"";"10.0";"21.9";"";"";"";"";"";"";
"11.09.2016 17:30";"31.0";"715.6";"751.9";"";"62";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"32.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"22.9";"";"";"";"";"";"";
"11.09.2016 08:30";"26.2";"718.2";"755.2";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.2";"";"";"";"";"";"";"10.0";"23.0";"";"";"";"";"";"";
"10.09.2016 17:30";"30.8";"716.1";"752.4";"";"64";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"31.6";"";"";"2500 or more, or no clouds.";"";"";"10.0";"23.3";"";"";"";"";"";"";
"10.09.2016 08:30";"25.4";"719.6";"756.8";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.8";"";"";"";"";"";"";"10.0";"23.7";"";"";"";"";"";"";
"09.09.2016 17:30";"30.2";"716.4";"752.8";"";"66";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"31.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"23.2";"";"";"";"";"";"";
"09.09.2016 08:30";"25.2";"718.7";"755.8";"";"84";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"22.2";"";"";"";"";"";"";
"08.09.2016 17:30";"29.6";"715.8";"752.2";"";"67";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"31.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"22.9";"";"";"";"";"";"";
"08.09.2016 08:30";"24.2";"717.5";"754.7";"";"98";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"23.9";"";"";"";"";"";"";
"07.09.2016 17:30";"29.6";"715.7";"752.1";"";"63";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"30.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"21.9";"";"";"";"";"";"";
"07.09.2016 08:30";"24.0";"717.7";"754.9";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"21.3";"";"";"";"";"";"";
"06.09.2016 17:30";"29.2";"716.0";"752.5";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"21.5";"";"";"";"";"";"";
"06.09.2016 08:30";"25.0";"717.8";"754.9";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"05.09.2016 17:30";"30.4";"715.9";"752.2";"";"69";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"32.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"24.1";"";"";"";"";"";"";
"05.09.2016 08:30";"23.6";"717.6";"754.9";"";"91";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"21.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"22.1";"";"";"";"";"";"";
"04.09.2016 08:30";"25.0";"716.6";"753.6";"";"85";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"21.6";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"22.3";"";"";"";"";"";"";
"03.09.2016 17:30";"29.4";"715.4";"751.8";"";"72";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"31.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"23.9";"";"";"";"";"";"";
"03.09.2016 08:30";"24.8";"715.4";"752.4";"";"91";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"22.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"23.3";"";"";"";"";"";"";
"02.09.2016 17:30";"29.4";"714.6";"751.0";"";"82";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"31.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"26.0";"";"";"";"";"";"";
"02.09.2016 08:30";"25.0";"715.6";"752.6";"";"93";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.5";"";"";"";"600-1000";"";"";"2.0";"23.8";"";"";"";"";"";"";
"01.09.2016 17:30";"26.8";"714.2";"750.9";"";"87";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.2";"";"";"600-1000";"";"";"4.0";"24.5";"";"";"";"";"";"";
"01.09.2016 08:30";"25.0";"715.5";"752.5";"";"91";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.5";"";"";"";"600-1000";"";"";"2.0";"23.5";"";"";"";"";"";"";
"31.08.2016 17:30";"25.2";"713.6";"750.5";"";"96";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"24.6";"";"";"";"";"";"";
"31.08.2016 08:30";"25.6";"714.2";"751.0";"";"95";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"23.0";"";"";"";"600-1000";"";"";"4.0";"24.7";"";"";"";"";"";"";
"30.08.2016 17:30";"26.2";"713.5";"750.2";"";"98";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"25.9";"";"";"";"";"";"";
"30.08.2016 08:30";"26.6";"714.7";"751.5";"";"90";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"23.8";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"24.9";"";"";"";"";"";"";
"29.08.2016 17:30";"32.4";"714.7";"750.7";"";"69";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"33.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"26.1";"";"";"";"";"";"";
"29.08.2016 08:30";"24.6";"716.8";"753.9";"";"95";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.6";"";"";"";"600-1000";"";"";"2.0";"23.7";"";"";"";"";"";"";
"28.08.2016 17:30";"28.8";"714.3";"750.8";"";"86";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"30.6";"";"";"2500 or more, or no clouds.";"";"";"10.0";"26.3";"";"";"";"";"";"";
"28.08.2016 08:30";"25.4";"715.8";"752.8";"";"98";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"22.4";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"25.1";"";"";"";"";"";"";
"27.08.2016 17:30";"29.0";"713.8";"750.2";"";"86";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"30.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"26.5";"";"";"";"";"";"";
"27.08.2016 08:30";"25.8";"715.9";"752.8";"";"93";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.2";"";"";"";"600-1000";"";"";"2.0";"24.6";"";"";"";"";"";"";
"26.08.2016 17:30";"30.2";"714.8";"751.1";"";"74";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"31.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"25.1";"";"";"";"";"";"";
"26.08.2016 08:30";"24.6";"716.8";"753.9";"";"95";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.6";"";"";"";"600-1000";"";"";"2.0";"23.7";"";"";"";"";"";"";
"25.08.2016 17:30";"29.8";"714.6";"751.0";"";"74";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"30.6";"";"";"2500 or more, or no clouds.";"";"";"10.0";"24.7";"";"";"";"";"";"";
"25.08.2016 08:30";"25.2";"715.9";"752.9";"";"96";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.0";"";"";"";"600-1000";"";"";"4.0";"24.6";"";"";"";"";"";"";
"24.08.2016 17:30";"29.2";"713.7";"750.1";"";"78";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"30.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"24.9";"";"";"";"";"";"";
"24.08.2016 08:30";"25.0";"714.6";"751.5";"";"95";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"24.1";"";"";"";"";"";"";
"23.08.2016 17:30";"24.6";"713.7";"750.6";"";"96";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"25.6";"";"";"600-1000";"";"";"4.0";"24.0";"";"";"";"";"";"";
"23.08.2016 08:30";"24.0";"714.1";"751.2";"";"98";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"21.5";"";"";"";"600-1000";"";"";"2.0";"23.7";"";"";"";"";"";"";
"22.08.2016 17:30";"26.8";"720.9";"757.9";"";"87";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"27.2";"";"";"600-1000";"";"";"4.0";"24.5";"";"";"";"";"";"";
"22.08.2016 08:30";"23.0";"714.2";"751.4";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"21.4";"";"";"";"600-1000";"";"";"2.0";"23.0";"";"";"";"";"";"";
"21.08.2016 17:30";"26.4";"720.8";"757.9";"";"87";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"26.8";"";"";"600-1000";"";"";"4.0";"24.1";"";"";"";"";"";"";
"21.08.2016 08:30";"23.0";"713.7";"750.9";"";"91";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"21.2";"";"";"";"600-1000";"";"";"2.0";"21.5";"";"";"";"";"";"";
"20.08.2016 17:30";"22.4";"712.4";"749.6";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"";"";"300-600";"";"";"4.0";"21.1";"";"";"";"";"";"";
"20.08.2016 08:30";"22.6";"710.6";"747.6";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.6";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"22.6";"";"";"";"";"";"";
"19.08.2016 17:30";"23.8";"719.7";"757.1";"";"98";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"23.5";"";"";"";"";"";"";
"19.08.2016 08:30";"23.4";"712.7";"749.8";"";"96";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"22.8";"";"";"";"";"";"";
"18.08.2016 17:30";"28.2";"712.7";"749.1";"";"78";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"30.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"23.9";"";"";"";"";"";"";
"18.08.2016 08:30";"24.4";"713.2";"750.1";"";"96";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.5";"";"";"";"600-1000";"";"";"2.0";"23.8";"";"";"";"";"";"";
"17.08.2016 17:30";"28.4";"712.8";"749.2";"";"76";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"29.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"23.8";"";"";"";"";"";"";
"17.08.2016 08:30";"24.6";"713.4";"750.3";"";"88";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.5";"";"";"";"600-1000";"";"";"2.0";"22.5";"";"";"";"";"";"";
"16.08.2016 17:30";"28.2";"713.0";"749.5";"";"78";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"29.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"23.9";"";"";"";"";"";"";
"16.08.2016 08:30";"24.6";"712.9";"749.8";"";"96";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"24.0";"";"";"";"";"";"";
"15.08.2016 17:30";"27.6";"715.4";"752.1";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.2";"";"";"2500 or more, or no clouds.";"";"";"4.0";"24.7";"";"";"";"";"";"";
"15.08.2016 08:30";"24.0";"714.5";"751.6";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"24.0";"";"";"";"";"";"";
"14.08.2016 17:30";"26.0";"714.6";"751.4";"";"90";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"26.8";"";"";"600-1000";"";"";"4.0";"24.3";"";"";"";"";"";"";
"14.08.2016 08:30";"23.6";"714.5";"751.6";"";"96";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.4";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"23.0";"";"";"";"";"";"";
"13.08.2016 17:30";"26.2";"714.1";"750.9";"";"90";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"27.0";"";"";"600-1000";"";"";"4.0";"24.5";"";"";"";"";"";"";
"13.08.2016 08:30";"24.0";"714.2";"751.3";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"24.0";"";"";"";"";"";"";
"12.08.2016 17:30";"26.6";"713.9";"750.6";"";"90";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"27.4";"";"";"600-1000";"";"";"4.0";"24.9";"";"";"";"";"";"";
"12.08.2016 08:30";"24.8";"715.6";"752.6";"";"93";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.8";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"23.6";"";"";"";"";"";"";
"11.08.2016 17:30";"27.2";"713.8";"750.4";"";"89";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"29.6";"";"";"2500 or more, or no clouds.";"";"";"10.0";"25.2";"";"";"";"";"";"";
"11.08.2016 08:30";"25.0";"714.9";"751.9";"";"90";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.6";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"23.2";"";"";"";"";"";"";
"10.08.2016 17:30";"26.8";"713.2";"749.8";"";"87";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"26.6";"";"";"600-1000";"";"";"4.0";"24.5";"";"";"";"";"";"";
"10.08.2016 08:30";"24.0";"713.1";"750.1";"";"95";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"23.1";"";"";"";"";"";"";
"09.08.2016 17:30";"26.2";"712.3";"749.0";"";"97";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.8";"";"";"600-1000";"";"";"4.0";"25.6";"";"";"";"";"";"";
"09.08.2016 08:30";"24.0";"712.4";"749.4";"";"96";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"23.4";"";"";"";"";"";"";
"08.08.2016 17:30";"26.8";"712.3";"748.9";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.4";"";"";"600-1000";"";"";"4.0";"23.9";"";"";"";"";"";"";
"08.08.2016 08:30";"23.8";"713.4";"750.4";"";"96";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.0";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"23.2";"";"";"";"";"";"";
"07.08.2016 17:30";"26.0";"711.5";"748.2";"";"97";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"27.8";"";"";"600-1000";"";"";"4.0";"25.4";"";"";"";"";"";"";
"07.08.2016 08:30";"24.0";"711.1";"748.0";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.5";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"24.0";"";"";"";"";"";"";
"06.08.2016 17:30";"26.2";"711.7";"748.3";"";"97";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.4";"";"";"600-1000";"";"";"4.0";"25.6";"";"";"";"";"";"";
"06.08.2016 08:30";"25.2";"711.3";"748.0";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.8";"";"";"";"600-1000";"";"";"2.0";"25.2";"";"";"";"";"";"";
"05.08.2016 17:30";"28.8";"710.7";"747.0";"";"88";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"29.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"26.6";"";"";"";"";"";"";
"05.08.2016 08:30";"25.0";"711.6";"748.4";"";"93";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.2";"";"";"";"600-1000";"";"";"2.0";"23.8";"";"";"";"";"";"";
"04.08.2016 17:30";"26.8";"709.9";"746.4";"";"91";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"29.6";"";"";"2500 or more, or no clouds.";"";"";"4.0";"25.2";"";"";"";"";"";"";
"04.08.2016 08:30";"25.0";"709.8";"746.5";"";"98";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.4";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"24.7";"";"";"";"";"";"";
"03.08.2016 17:30";"26.8";"709.5";"746.0";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.6";"";"";"2500 or more, or no clouds.";"";"";"4.0";"23.9";"";"";"";"";"";"";
"03.08.2016 08:30";"24.0";"710.8";"747.7";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.0";"";"";"";"600-1000";"";"";"2.0";"24.0";"";"";"";"";"";"";
"02.08.2016 17:30";"27.2";"710.8";"747.3";"";"92";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"28.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"25.8";"";"";"";"";"";"";
"02.08.2016 08:30";"24.6";"710.3";"747.1";"";"98";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.0";"";"";"";"600-1000";"";"";"2.0";"24.3";"";"";"";"";"";"";
"01.08.2016 17:30";"23.8";"712.5";"749.5";"";"98";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"26.8";"";"";"2500 or more, or no clouds.";"";"";"4.0";"23.5";"";"";"";"";"";"";
"01.08.2016 11:30";"27.6";"704.7";"749.6";"-7.8";"85";"Wind blowing from the north-west";"2";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"50%.";"300-600";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.8";"";"";"";"";"";"";
"01.08.2016 08:30";"25.4";"712.5";"749.3";"";"96";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"24.2";"";"";"";"2500 or more, or no clouds.";"";"";"2.0";"24.8";"";"";"";"";"";"";
"31.07.2016 17:30";"30.2";"713.3";"749.5";"";"74";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"31.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"25.1";"";"";"";"";"";"";
"31.07.2016 08:30";"26.6";"714.0";"750.7";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"24.5";"";"";"";"2500 or more, or no clouds.";"";"";"10.0";"25.2";"";"";"";"";"";"";
"30.07.2016 17:30";"30.0";"713.5";"749.8";"";"73";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"30.6";"";"";"2500 or more, or no clouds.";"";"";"10.0";"24.6";"";"";"";"";"";"";
"30.07.2016 08:30";"26.2";"714.1";"750.9";"";"92";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"23.2";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"24.8";"";"";"";"";"";"";
"29.07.2016 17:30";"27.2";"714.5";"751.2";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.4";"";"";"2500 or more, or no clouds.";"";"";"4.0";"24.3";"";"";"";"";"";"";
"29.07.2016 08:30";"25.0";"714.6";"751.6";"";"95";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"24.1";"";"";"";"";"";"";
