# Weather station Damoh, India, WMO_ID=42674,selection from 01.01.2012 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42674&lang=en
#
"Local time in Damoh";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"28.03.2016 08:30";"22.4";"727.6";"759.5";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.6";"";"";"";"";"";"";"10.0";"17.2";"";"";"";"";"";"";
"27.03.2016 17:30";"28.0";"725.2";"756.4";"";"53";"Wind blowing from the north-west";"1";"";"";"100%.";" ";"";"";"";"30.5";"";"";"600-1000";"";"";"10.0";"17.6";"";"";"";"";"";"";
"27.03.2016 08:30";"25.8";"726.1";"757.5";"";"56";"Wind blowing from the south-east";"1";"";"";"100%.";" ";"";"";"23.8";"";"";"";"600-1000";"";"";"10.0";"16.4";"";"";"";"";"";"";
"26.03.2016 17:30";"39.4";"723.8";"753.7";"";"29";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"42.0";"";"";"600-1000";"";"";"10.0";"18.2";"";"";"";"";"";"";
"26.03.2016 08:30";"28.4";"727.2";"758.4";"";"39";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"19.6";"";"";"";"";"";"";"10.0";"13.2";"";"";"";"";"";"";
"25.03.2016 17:30";"38.6";"724.6";"754.7";"";"17";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"10.0";"9.6";"";"";"";"";"";"";
"25.03.2016 08:30";"25.4";"727.5";"759.0";"";"43";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.4";"";"";"";"";"";"";"10.0";"11.8";"";"";"";"";"";"";
"24.03.2016 17:30";"36.6";"723.2";"753.4";"";"21";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"39.0";"";"";"";"";"";"10.0";"11.0";"";"";"";"";"";"";
"24.03.2016 08:30";"23.8";"725.8";"757.4";"";"43";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.6";"";"";"";"";"";"";"10.0";"10.5";"";"";"";"";"";"";
"23.03.2016 17:30";"35.0";"723.2";"753.6";"";"28";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"36.6";"";"";"";"";"";"10.0";"13.8";"";"";"";"";"";"";
"23.03.2016 08:30";"21.6";"726.2";"758.1";"";"34";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"10.0";"5.1";"";"";"";"";"";"";
"22.03.2016 17:30";"34.0";"723.1";"753.6";"";"25";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"10.0";"11.3";"";"";"";"";"";"";
"22.03.2016 08:30";"23.6";"726.3";"758.0";"";"45";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"17.6";"";"";"";"";"";"";"10.0";"11.1";"";"";"";"";"";"";
"21.03.2016 17:30";"35.4";"722.5";"752.8";"";"21";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"37.5";"";"";"";"";"";"10.0";"9.9";"";"";"";"";"";"";
"21.03.2016 08:30";"24.6";"725.6";"757.1";"";"43";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"11.1";"";"";"";"";"";"";
"20.03.2016 17:30";"35.6";"723.1";"753.4";"";"20";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"37.6";"";"";"";"";"";"10.0";"9.1";"";"";"";"";"";"";
"20.03.2016 08:30";"26.0";"725.5";"756.9";"";"38";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"21.5";"";"";"";"";"";"";"10.0";"10.7";"";"";"";"";"";"";
"19.03.2016 17:30";"35.0";"722.9";"753.3";"";"22";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"10.0";"10.3";"";"";"";"";"";"";
"19.03.2016 08:30";"26.4";"724.8";"756.1";"";"43";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"20.5";"";"";"";"";"";"";"10.0";"12.7";"";"";"";"";"";"";
"18.03.2016 17:30";"35.2";"722.3";"752.6";"";"32";"Wind blowing from the north-west";"1";"";"";"20–30%.";" ";"";"";"";"37.5";"";"";"600-1000";"";"";"10.0";"16.1";"";"";"";"";"";"";
"18.03.2016 08:30";"22.4";"725.8";"757.6";"";"53";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"18.6";"";"";"";"";"";"";"10.0";"12.2";"";"";"";"";"";"";
"17.03.2016 17:30";"33.8";"724.1";"754.6";"";"32";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"36.0";"";"";"600-1000";"";"";"10.0";"14.8";"";"";"";"";"";"";
"17.03.2016 08:30";"19.4";"727.2";"759.4";"";"55";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"15.6";"";"";"";"600-1000";"";"";"10.0";"10.1";"";"";"";"";"";"";
"16.03.2016 17:30";"31.0";"725.3";"756.2";"";"34";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"33.4";"";"";"";"";"";"10.0";"13.4";"";"";"";"";"";"";
"16.03.2016 08:30";"20.0";"728.4";"760.6";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.2";"";"";"";"";"";"";"10.0";"11.7";"";"";"";"";"";"";
"15.03.2016 17:30";"29.2";"725.7";"756.8";"";"45";"Wind blowing from the north";"1";"";"";"50%.";" ";"";"";"";"33.0";"";"";"600-1000";"";"";"10.0";"16.0";"";"";"";"";"";"";
"15.03.2016 08:30";"21.0";"728.2";"760.3";"";"87";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"17.5";"";"";"";"";"";"";"10.0";"18.8";"";"";"";"";"";"";
"14.03.2016 17:30";"30.6";"724.4";"755.3";"";"42";"Wind blowing from the north";"1";"";"";"20–30%.";" ";"";"";"";"32.5";"";"";"600-1000";"";"";"10.0";"16.2";"";"";"";"";"";"";
"14.03.2016 08:30";"20.6";"727.0";"759.0";"";"85";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"16.6";"";"";"";"";"";"";"10.0";"18.0";"";"";"";"";"";"";
"13.03.2016 17:30";"29.0";"724.4";"755.4";"";"49";"Wind blowing from the south-east";"1";"";"";"20–30%.";" ";"";"";"";"29.5";"";"";"600-1000";"";"";"10.0";"17.3";"";"";"";"";"";"";
"13.03.2016 08:30";"21.8";"727.5";"759.4";"";"79";"Wind blowing from the south-east";"1";"";"";"70 – 80%.";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"4.0";"18.0";"";"";"";"";"";"";
"12.03.2016 17:30";"27.0";"723.8";"755.0";"";"63";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"19.3";"";"";"";"";"";"";
"12.03.2016 08:30";"25.6";"725.9";"757.4";"";"58";"Wind blowing from the north";"1";"";"";"20–30%.";" ";"";"";"19.6";"";"";"";"600-1000";"";"";"10.0";"16.6";"";"";"";"";"";"";
"11.03.2016 17:30";"36.0";"724.3";"754.6";"";"35";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"38.0";"";"";"600-1000";"";"";"10.0";"18.3";"";"";"";"";"";"";
"11.03.2016 08:30";"22.4";"728.1";"760.0";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.2";"";"";"";"";"";"";"10.0";"15.0";"";"";"";"";"";"";
"10.03.2016 17:30";"33.8";"725.2";"755.8";"";"42";"Wind blowing from the north-east";"1";"";"";"20–30%.";" ";"";"";"";"35.5";"";"";"600-1000";"";"";"10.0";"19.3";"";"";"";"";"";"";
"10.03.2016 08:30";"22.8";"728.0";"759.8";"";"74";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"19.4";"";"";"";"";"";"";"10.0";"17.9";"";"";"";"";"";"";
"09.03.2016 17:30";"33.4";"723.9";"754.5";"";"41";"Wind blowing from the north-west";"1";"";"";"20–30%.";" ";"";"";"";"34.8";"";"";"600-1000";"";"";"10.0";"18.4";"";"";"";"";"";"";
"09.03.2016 08:30";"22.0";"726.1";"758.0";"";"81";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"18.5";"";"";"";"";"";"";"10.0";"18.5";"";"";"";"";"";"";
"08.03.2016 17:30";"33.2";"723.1";"753.6";"";"41";"Wind blowing from the south-west";"1";"";"";"20–30%.";" ";"";"";"";"34.5";"";"";"600-1000";"";"";"10.0";"18.1";"";"";"";"";"";"";
"08.03.2016 08:30";"20.6";"726.5";"758.5";"";"87";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"17.5";"";"";"";"";"";"";"10.0";"18.4";"";"";"";"";"";"";
"07.03.2016 17:30";"29.6";"723.5";"754.4";"";"61";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"";"32.6";"";"";"600-1000";"";"";"10.0";"21.2";"";"";"";"";"";"";
"07.03.2016 08:30";"21.0";"727.0";"759.0";"";"86";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"18.5";"";"";"";"600-1000";"";"";"4.0";"18.5";"";"";"";"";"";"";
"06.03.2016 17:30";"31.4";"724.0";"754.8";"";"44";"Wind blowing from the south-east";"2";"";"";"50%.";" ";"";"";"";"33.8";"";"";"600-1000";"";"";"10.0";"17.7";"";"";"";"";"";"";
"06.03.2016 08:30";"23.0";"727.0";"758.8";"";"64";"Wind blowing from the north-east";"1";"";"";"20–30%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"10.0";"15.7";"";"";"";"";"";"";
"05.03.2016 17:30";"33.4";"723.8";"754.3";"";"34";"Wind blowing from the west";"1";"";"";"20–30%.";" ";"";"";"";"36.5";"";"";"600-1000";"";"";"10.0";"15.4";"";"";"";"";"";"";
"05.03.2016 08:30";"24.0";"727.1";"758.8";"";"53";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"19.6";"";"";"";"600-1000";"";"";"10.0";"13.8";"";"";"";"";"";"";
"04.03.2016 17:30";"35.0";"724.5";"754.9";"";"43";"Wind blowing from the north-west";"1";"";"";"20–30%.";" ";"";"";"";"37.5";"";"";"600-1000";"";"";"10.0";"20.8";"";"";"";"";"";"";
"04.03.2016 08:30";"22.8";"728.3";"760.2";"";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.6";"";"";"";"";"";"";"10.0";"13.5";"";"";"";"";"";"";
"03.03.2016 17:30";"34.2";"726.4";"757.0";"";"42";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"36.8";"";"";"600-1000";"";"";"10.0";"19.4";"";"";"";"";"";"";
"03.03.2016 08:30";"20.8";"729.7";"761.8";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.4";"";"";"";"";"";"";"10.0";"11.4";"";"";"";"";"";"";
"02.03.2016 17:30";"33.4";"726.9";"757.6";"";"34";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"10.0";"15.5";"";"";"";"";"";"";
"02.03.2016 08:30";"20.2";"729.5";"761.7";"";"55";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"14.4";"";"";"";"";"";"";"10.0";"10.7";"";"";"";"";"";"";
"01.03.2016 17:30";"32.8";"726.7";"757.4";"";"29";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"10.0";"12.3";"";"";"";"";"";"";
"01.03.2016 08:30";"20.4";"729.8";"762.0";"";"69";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.8";"";"";"";"";"";"";"10.0";"14.6";"";"";"";"";"";"";
"29.02.2016 17:30";"32.4";"727.6";"758.4";"";"42";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"34.5";"";"";"";"";"";"10.0";"17.8";"";"";"";"";"";"";
"29.02.2016 08:30";"19.6";"731.4";"763.8";"";"78";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"16.2";"";"";"";"";"";"";"10.0";"15.6";"";"";"";"";"";"";
"28.02.2016 17:30";"31.0";"728.6";"759.6";"";"42";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"16.8";"";"";"";"";"";"";
"28.02.2016 08:30";"18.0";"731.7";"764.3";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"10.0";"12.6";"";"";"";"";"";"";
"27.02.2016 17:30";"30.4";"727.9";"758.9";"";"39";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"32.5";"";"";"";"";"";"10.0";"15.1";"";"";"";"";"";"";
"27.02.2016 08:30";"18.4";"730.8";"763.3";"";"77";"Wind blowing from the north";"1";"";"";"20–30%.";" ";"";"";"16.2";"";"";"";"600-1000";"";"";"10.0";"14.2";"";"";"";"";"";"";
"26.02.2016 17:30";"29.6";"727.0";"758.1";"";"32";"Wind blowing from the north-east";"1";"";"";"20–30%.";" ";"";"";"";"30.5";"";"";"600-1000";"";"";"10.0";"11.3";"";"";"";"";"";"";
"26.02.2016 08:30";"18.4";"729.4";"761.8";"";"71";"Wind blowing from the north";"1";"";"";"50%.";" ";"";"";"16.0";"";"";"";"600-1000";"";"";"10.0";"13.1";"";"";"";"";"";"";
"25.02.2016 17:30";"30.0";"725.9";"756.9";"";"31";"Wind blowing from the north";"1";"";"";"50%.";" ";"";"";"";"34.0";"";"";"600-1000";"";"";"10.0";"10.9";"";"";"";"";"";"";
"25.02.2016 08:30";"16.6";"728.3";"760.9";"";"64";"Wind blowing from the north";"1";"";"";"20–30%.";" ";"";"";"14.6";"";"";"";"600-1000";"";"";"10.0";"9.8";"";"";"";"";"";"";
"24.02.2016 17:30";"30.4";"724.8";"755.7";"";"36";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"13.9";"";"";"";"";"";"";
"24.02.2016 08:30";"16.4";"727.7";"760.3";"";"58";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"11.2";"";"";"";"";"";"";"10.0";"8.1";"";"";"";"";"";"";
"23.02.2016 17:30";"30.4";"725.5";"756.4";"";"31";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"33.4";"";"";"";"";"";"10.0";"11.5";"";"";"";"";"";"";
"23.02.2016 08:30";"15.6";"728.8";"761.5";"";"57";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"10.0";"7.1";"";"";"";"";"";"";
"22.02.2016 17:30";"28.0";"727.2";"758.5";"";"51";"Wind blowing from the north-west";"1";"";"";"20–30%.";" ";"";"";"";"31.0";"";"";"600-1000";"";"";"10.0";"16.8";"";"";"";"";"";"";
"22.02.2016 08:30";"17.4";"729.4";"761.9";"";"69";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"13.2";"";"";"";"";"";"";"10.0";"11.6";"";"";"";"";"";"";
"21.02.2016 17:30";"28.4";"725.7";"756.9";"";"49";"Wind blowing from the north";"1";"";"";"50%.";" ";"";"";"";"30.6";"";"";"600-1000";"";"";"10.0";"16.6";"";"";"";"";"";"";
"21.02.2016 08:30";"21.0";"728.2";"760.3";"";"86";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"18.6";"";"";"";"600-1000";"";"";"10.0";"18.5";"";"";"";"";"";"";
"20.02.2016 17:30";"30.4";"725.9";"756.9";"";"65";"Wind blowing from the north";"1";"";"";"70 – 80%.";" ";"";"";"";"33.5";"";"";"600-1000";"";"";"10.0";"23.1";"";"";"";"";"";"";
"20.02.2016 08:30";"22.0";"728.9";"760.9";"";"74";"Wind blowing from the south";"1";"";"";"20–30%.";" ";"";"";"18.6";"";"";"";"2500 or more, or no clouds.";"";"";"10.0";"17.1";"";"";"";"";"";"";
"19.02.2016 17:30";"34.0";"726.4";"757.0";"";"47";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"36.5";"";"";"";"";"";"10.0";"21.0";"";"";"";"";"";"";
"19.02.2016 08:30";"19.8";"729.3";"761.5";"";"78";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"17.2";"";"";"";"600-1000";"";"";"10.0";"15.8";"";"";"";"";"";"";
"18.02.2016 17:30";"33.0";"726.8";"757.5";"";"45";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"35.5";"";"";"";"";"";"10.0";"19.4";"";"";"";"";"";"";
"18.02.2016 08:30";"18.2";"729.4";"761.8";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.6";"";"";"";"";"";"";"10.0";"15.5";"";"";"";"";"";"";
"17.02.2016 17:30";"29.6";"727.6";"758.7";"";"57";"Wind blowing from the north";"1";"";"";"20–30%.";" ";"";"";"";"32.5";"";"";"600-1000";"";"";"10.0";"20.2";"";"";"";"";"";"";
"17.02.2016 08:30";"14.6";"730.2";"763.1";"";"97";"Wind blowing from the north-east";"1";"";"";"20–30%.";" ";"";"";"15.2";"";"";"";"600-1000";"";"";"10.0";"14.1";"";"";"";"";"";"";
"16.02.2016 17:30";"25.6";"728.0";"759.5";"";"59";"Wind blowing from the north";"2";"";"";"50%.";" ";"";"";"";"28.4";"";"";"600-1000";"";"";"10.0";"16.9";"";"";"";"";"";"";
"16.02.2016 08:30";"19.4";"729.8";"762.1";"";"79";"Wind blowing from the north";"1";"";"";"50%.";" ";"";"";"17.2";"";"";"";"600-1000";"";"";"4.0";"15.7";"";"";"";"";"";"";
"15.02.2016 17:30";"26.4";"727.2";"758.6";"";"60";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"";"30.2";"";"";"600-1000";"";"";"10.0";"17.9";"";"";"";"";"";"";
"15.02.2016 08:30";"18.6";"729.5";"761.9";"";"68";"Wind blowing from the north";"1";"";"";"20–30%.";" ";"";"";"16.0";"";"";"";"600-1000";"";"";"10.0";"12.5";"";"";"";"";"";"";
"14.02.2016 17:30";"28.6";"726.4";"757.6";"";"48";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"30.5";"";"";"";"";"";"10.0";"16.4";"";"";"";"";"";"";
"14.02.2016 08:30";"16.0";"728.7";"761.4";"";"65";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"12.5";"";"";"";"";"";"";"10.0";"9.3";"";"";"";"";"";"";
"13.02.2016 17:30";"29.4";"725.1";"756.1";"";"39";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"31.5";"";"";"";"";"";"10.0";"14.2";"";"";"";"";"";"";
"13.02.2016 08:30";"15.8";"727.2";"759.8";"";"60";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"10.0";"7.9";"";"";"";"";"";"";
"12.02.2016 17:30";"29.0";"724.5";"755.5";"";"40";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"14.1";"";"";"";"";"";"";
"12.02.2016 08:30";"14.0";"726.7";"759.5";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"11.4";"";"";"";"";"";"";"10.0";"8.0";"";"";"";"";"";"";
"11.02.2016 17:30";"29.0";"724.2";"755.2";"";"30";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"30.8";"";"";"";"";"";"10.0";"9.8";"";"";"";"";"";"";
"11.02.2016 08:30";"15.2";"725.6";"758.2";"";"70";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"11.6";"";"";"";"";"";"";"10.0";"9.8";"";"";"";"";"";"";
"10.02.2016 17:30";"28.0";"724.1";"755.2";"";"47";"Wind blowing from the north-east";"1";"";"";"20–30%.";" ";"";"";"";"30.2";"";"";"600-1000";"";"";"10.0";"15.7";"";"";"";"";"";"";
"10.02.2016 08:30";"13.4";"727.2";"760.1";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.8";"";"";"";"";"";"";"10.0";"9.5";"";"";"";"";"";"";
"09.02.2016 17:30";"26.0";"726.3";"757.7";"";"38";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"10.0";"10.7";"";"";"";"";"";"";
"09.02.2016 08:30";"11.8";"729.4";"762.6";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.5";"";"";"";"";"";"";"10.0";"8.1";"";"";"";"";"";"";
"08.02.2016 17:30";"23.0";"727.5";"759.3";"";"49";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"27.0";"";"";"";"";"";"10.0";"11.7";"";"";"";"";"";"";
"08.02.2016 08:30";"14.0";"729.7";"762.6";"";"72";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"10.6";"";"";"";"";"";"";"10.0";"8.9";"";"";"";"";"";"";
"07.02.2016 17:30";"27.8";"726.1";"757.3";"";"40";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"29.6";"";"";"";"";"";"10.0";"12.8";"";"";"";"";"";"";
"07.02.2016 08:30";"17.4";"734.6";"767.4";"";"76";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"15.0";"";"";"";"600-1000";"";"";"10.0";"13.1";"";"";"";"";"";"";
"06.02.2016 17:30";"28.0";"724.8";"756.0";"";"45";"Wind blowing from the north-east";"1";"";"";"20–30%.";" ";"";"";"";"30.0";"";"";"600-1000";"";"";"10.0";"14.8";"";"";"";"";"";"";
"06.02.2016 08:30";"13.0";"726.8";"759.7";"";"69";"Wind blowing from the north-west";"1";"";"";"50%.";" ";"";"";"10.8";"";"";"";"600-1000";"";"";"10.0";"7.3";"";"";"";"";"";"";
"05.02.2016 17:30";"25.0";"726.8";"758.4";"";"54";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"27.6";"";"";"";"";"";"10.0";"15.0";"";"";"";"";"";"";
"05.02.2016 08:30";"12.0";"730.1";"763.3";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.4";"";"";"";"";"";"";"10.0";"7.0";"";"";"";"";"";"";
"04.02.2016 17:30";"23.8";"728.7";"760.5";"";"50";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"25.5";"";"";"";"";"";"10.0";"12.7";"";"";"";"";"";"";
"04.02.2016 08:30";"10.6";"730.8";"764.2";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.5";"";"";"";"";"";"";"10.0";"7.3";"";"";"";"";"";"";
"03.02.2016 17:30";"24.0";"728.0";"759.7";"";"45";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"26.4";"";"";"";"";"";"10.0";"11.2";"";"";"";"";"";"";
"03.02.2016 08:30";"13.6";"730.6";"763.6";"";"75";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"10.0";"9.3";"";"";"";"";"";"";
"02.02.2016 17:30";"25.0";"727.9";"759.5";"";"61";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"26.6";"";"";"";"";"";"10.0";"17.0";"";"";"";"";"";"";
"02.02.2016 08:30";"15.6";"730.0";"762.8";"";"79";"Wind blowing from the north-east";"1";"";"";"20–30%.";" ";"";"";"13.4";"";"";"";"600-1000";"";"";"10.0";"11.9";"";"";"";"";"";"";
"01.02.2016 17:30";"28.8";"726.7";"757.8";"";"51";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"17.8";"";"";"";"";"";"";
"01.02.2016 08:30";"17.4";"729.2";"761.7";"";"84";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"13.2";"";"";"";"";"";"";"10.0";"14.6";"";"";"";"";"";"";
"31.01.2016 17:30";"29.0";"726.6";"757.7";"";"52";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"10.0";"18.1";"";"";"";"";"";"";
"31.01.2016 08:30";"17.6";"728.7";"761.2";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.5";"";"";"";"";"";"";"10.0";"13.4";"";"";"";"";"";"";
"30.01.2016 17:30";"29.0";"726.5";"757.6";"";"42";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"14.9";"";"";"";"";"";"";
"30.01.2016 08:30";"16.2";"729.2";"761.8";"";"79";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"13.4";"";"";"";"";"";"";"10.0";"12.6";"";"";"";"";"";"";
"29.01.2016 17:30";"28.0";"728.4";"759.7";"";"47";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"30.4";"";"";"";"";"";"10.0";"15.7";"";"";"";"";"";"";
"29.01.2016 08:30";"15.0";"730.6";"763.4";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.5";"";"";"";"";"";"";"10.0";"12.5";"";"";"";"";"";"";
"28.01.2016 17:30";"26.2";"726.8";"758.2";"";"57";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"28.2";"";"";"";"";"";"10.0";"16.9";"";"";"";"";"";"";
"28.01.2016 08:30";"14.0";"728.9";"761.8";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.4";"";"";"";"";"";"";"10.0";"10.2";"";"";"";"";"";"";
"27.01.2016 17:30";"26.0";"725.9";"757.3";"";"49";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"10.0";"14.3";"";"";"";"";"";"";
"27.01.2016 08:30";"11.6";"727.6";"760.7";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.6";"";"";"";"";"";"";"10.0";"8.8";"";"";"";"";"";"";
"26.01.2016 17:30";"25.0";"726.1";"757.6";"";"42";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"29.5";"";"";"";"";"";"10.0";"11.2";"";"";"";"";"";"";
"26.01.2016 08:30";"11.0";"728.9";"762.1";"";"85";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"7.6";"";"";"";"";"";"";"10.0";"8.6";"";"";"";"";"";"";
"25.01.2016 17:30";"24.0";"726.6";"758.3";"";"49";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"27.2";"";"";"";"";"";"10.0";"12.5";"";"";"";"";"";"";
"25.01.2016 08:30";"10.4";"729.8";"763.2";"";"82";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"7.0";"";"";"";"";"";"";"10.0";"7.5";"";"";"";"";"";"";
"24.01.2016 17:30";"23.2";"728.5";"760.3";"";"46";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"25.5";"";"";"";"";"";"10.0";"11.0";"";"";"";"";"";"";
"24.01.2016 08:30";"9.8";"731.2";"764.7";"";"85";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"6.6";"";"";"";"";"";"";"10.0";"7.3";"";"";"";"";"";"";
"23.01.2016 17:30";"21.4";"730.2";"762.3";"";"48";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"25.0";"";"";"";"";"";"10.0";"10.0";"";"";"";"";"";"";
