# Weather station Shajapur, India, WMO_ID=42665,selection from 30.08.2013 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42665&lang=en
#
"Local time in Shajapur";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"09.05.2016 08:30";"31.6";"717.4";"754.2";"";"40";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"27.4";"";"";"";"";"";"";"4.0";"16.4";"";"";"";"";"";"";
"08.05.2016 17:30";"40.4";"715.0";"750.6";"";"21";"Wind blowing from the west";"2";"";"";"40%.";" ";"";"";"";"41.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"14.4";"";"";"";"";"";"";
"08.05.2016 08:30";"31.4";"718.1";"754.9";"";"46";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"27.4";"";"";"";"";"";"";"4.0";"18.4";"";"";"";"";"";"";
"07.05.2016 17:30";"39.0";"715.5";"751.3";"";"21";"Wind blowing from the north-west";"1";"";"";"10%  or less, but not 0";" ";"";"";"";"40.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"13.0";"";"";"";"";"";"";
"07.05.2016 08:30";"29.0";"718.9";"756.1";"";"46";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"25.1";"";"";"";"";"";"";"4.0";"16.1";"";"";"";"";"";"";
"06.05.2016 17:30";"37.6";"714.9";"750.8";"";"19";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"38.7";"";"";"";"";"";"4.0";"10.0";"";"";"";"";"";"";
"06.05.2016 08:30";"31.6";"716.8";"753.5";"";"35";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"27.3";"";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"05.05.2016 17:30";"30.0";"714.5";"751.3";"";"61";"Calm, no wind";"0";"";"";"90  or more, but not 100%";"Thunderstorm (with or without precipitation). ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"20–30%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"21.7";"";"";"";"";"";"";
"05.05.2016 08:30";"29.4";"717.4";"754.4";"";"43";"Wind blowing from the west-northwest";"2";"";"";"no clouds";" ";"";"";"25.7";"";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"04.05.2016 17:30";"35.4";"714.2";"750.4";"";"32";"Calm, no wind";"0";"";"";"60%.";"State of sky on the whole unchanged. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"41.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"16.1";"";"";"";"";"";"";
"04.05.2016 08:30";"31.4";"718.0";"754.8";"";"36";"Wind blowing from the west";"1";"";"";"40%.";" ";"";"";"27.4";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"14.4";"";"";"";"";"";"";
"03.05.2016 17:30";"42.0";"714.2";"749.6";"";"13";"Wind blowing from the north-west";"3";"";"";"20–30%.";" ";"";"";"";"43.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.5";"";"";"";"";"";"";
"03.05.2016 08:30";"32.6";"717.4";"754.1";"";"36";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"28.6";"";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"02.05.2016 17:30";"38.6";"714.9";"750.7";"";"15";"Wind blowing from the north-west";"2";"";"";"60%.";" ";"";"";"";"41.3";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"7.7";"";"";"";"";"";"";
"02.05.2016 08:30";"31.6";"717.5";"754.3";"";"35";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"27.3";"";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"01.05.2016 17:30";"42.0";"713.9";"749.3";"";"21";"Wind blowing from the west";"1";"";"";"10%  or less, but not 0";" ";"";"";"";"43.1";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"15.6";"";"";"";"";"";"";
"01.05.2016 08:30";"32.0";"717.3";"754.0";"";"38";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"28.9";"";"";"";"";"";"";"4.0";"16.1";"";"";"";"";"";"";
"30.04.2016 17:30";"41.4";"714.6";"750.1";"";"10";"Wind blowing from the west";"2";"";"";"20–30%.";" ";"";"";"";"43.3";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"4.2";"";"";"";"";"";"";
"30.04.2016 08:30";"31.2";"717.6";"754.4";"";"31";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"27.4";"";"";"";"";"";"";"4.0";"12.3";"";"";"";"";"";"";
"29.04.2016 17:30";"41.4";"714.7";"750.2";"";"12";"Wind blowing from the north-west";"3";"";"";"40%.";" ";"";"";"";"43.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"7.2";"";"";"";"";"";"";
"29.04.2016 08:30";"31.6";"717.1";"753.9";"";"30";"Wind blowing from the west-northwest";"2";"";"";"10%  or less, but not 0";" ";"";"";"27.5";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"11.9";"";"";"";"";"";"";
"28.04.2016 17:30";"41.6";"714.7";"750.1";"";"13";"Wind blowing from the west";"2";"";"";"40%.";" ";"";"";"";"42.6";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"7.6";"";"";"";"";"";"";
"28.04.2016 08:30";"30.0";"717.5";"754.5";"";"26";"Wind blowing from the west";"2";"";"";"70 – 80%.";" ";"";"";"27.0";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"8.2";"";"";"";"";"";"";
"27.04.2016 17:30";"39.0";"716.4";"752.2";"";"14";"Wind blowing from the west";"2";"";"";"70 – 80%.";" ";"";"";"";"40.3";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"7.3";"";"";"";"";"";"";
"27.04.2016 08:30";"29.6";"718.6";"755.7";"";"30";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"26.5";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"10.3";"";"";"";"";"";"";
"26.04.2016 17:30";"38.0";"717.4";"753.4";"";"16";"Wind blowing from the west";"2";"";"";"70 – 80%.";" ";"";"";"";"40.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"8.4";"";"";"";"";"";"";
"26.04.2016 08:30";"30.0";"719.0";"756.1";"";"36";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"27.3";"";"";"";"";"";"";"4.0";"13.3";"";"";"";"";"";"";
"25.04.2016 17:30";"37.4";"715.1";"751.1";"";"21";"Wind blowing from the west";"1";"";"";"40%.";" ";"";"";"";"39.6";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"11.8";"";"";"";"";"";"";
"25.04.2016 08:30";"29.0";"716.8";"753.9";"";"44";"Wind blowing from the west";"3";"";"";"no clouds";" ";"";"";"26.1";"";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"24.04.2016 17:30";"38.0";"713.7";"749.5";"";"22";"Wind blowing from the east";"3";"";"";"no clouds";" ";"";"";"";"39.1";"";"";"";"";"";"4.0";"12.9";"";"";"";"";"";"";
"24.04.2016 08:30";"27.6";"715.5";"752.7";"";"49";"Wind blowing from the west";"3";"";"";"no clouds";" ";"";"";"25.4";"";"";"";"";"";"";"4.0";"16.0";"";"";"";"";"";"";
"23.04.2016 17:30";"39.4";"720.8";"756.8";"";"13";"Wind blowing from the west";"3";"";"";"no clouds";" ";"";"";"";"39.4";"";"";"";"";"";"4.0";"6.6";"";"";"";"";"";"";
"23.04.2016 08:30";"29.4";"715.9";"752.9";"";"56";"Wind blowing from the west";"3";"";"";"no clouds";" ";"";"";"26.4";"";"";"";"";"";"";"4.0";"19.6";"";"";"";"";"";"";
"22.04.2016 17:30";"38.6";"714.8";"750.6";"";"11";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"";"39.9";"";"";"";"";"";"4.0";"2.6";"";"";"";"";"";"";
"22.04.2016 08:30";"29.0";"717.0";"754.1";"";"40";"Wind blowing from the west-southwest";"3";"";"";"no clouds";" ";"";"";"25.5";"";"";"";"";"";"";"4.0";"14.1";"";"";"";"";"";"";
"21.04.2016 17:30";"40.4";"714.9";"750.5";"";"10";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"42.9";"";"";"";"";"";"4.0";"3.2";"";"";"";"";"";"";
"21.04.2016 08:30";"30.0";"718.3";"755.3";"";"26";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"25.7";"";"";"";"";"";"";"4.0";"8.2";"";"";"";"";"";"";
"20.04.2016 17:30";"40.6";"716.8";"752.5";"";"18";"Wind blowing from the north-west";"3";"";"";"40%.";" ";"";"";"";"42.1";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"11.6";"";"";"";"";"";"";
"20.04.2016 08:30";"30.0";"719.8";"756.9";"";"44";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"25.9";"";"";"";"";"";"";"4.0";"16.6";"";"";"";"";"";"";
"19.04.2016 17:30";"41.0";"716.3";"751.9";"";"15";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"42.6";"";"";"";"";"";"4.0";"9.5";"";"";"";"";"";"";
"19.04.2016 08:30";"27.2";"718.4";"755.8";"";"42";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"23.7";"";"";"";"";"";"";"4.0";"13.3";"";"";"";"";"";"";
"18.04.2016 17:30";"38.4";"715.4";"751.3";"";"14";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"41.1";"";"";"";"";"";"4.0";"6.8";"";"";"";"";"";"";
"18.04.2016 08:30";"28.8";"718.3";"755.5";"";"41";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"24.9";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"14.2";"";"";"";"";"";"";
"17.04.2016 17:30";"38.4";"714.8";"750.6";"";"19";"Wind blowing from the north-west";"2";"";"";"70 – 80%.";" ";"";"";"";"40.1";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"10.9";"";"";"";"";"";"";
"17.04.2016 08:30";"28.0";"718.2";"755.5";"";"39";"Wind blowing from the west";"3";"";"";"70 – 80%.";" ";"";"";"25.0";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"12.7";"";"";"";"";"";"";
"16.04.2016 17:30";"41.0";"714.7";"750.2";"";"14";"Wind blowing from the north-west";"2";"";"";"60%.";" ";"";"";"";"42.7";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"8.9";"";"";"";"";"";"";
"16.04.2016 08:30";"29.6";"717.9";"754.9";"";"37";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"24.5";"";"";"";"";"";"";"4.0";"13.6";"";"";"";"";"";"";
"15.04.2016 17:30";"41.0";"715.5";"751.1";"";"12";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"";"42.4";"";"";"";"";"";"4.0";"6.9";"";"";"";"";"";"";
"15.04.2016 08:30";"28.6";"718.3";"755.5";"";"39";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"23.1";"";"";"";"";"";"";"4.0";"13.5";"";"";"";"";"";"";
"14.04.2016 17:30";"41.0";"715.0";"750.5";"";"10";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"42.6";"";"";"";"";"";"4.0";"3.9";"";"";"";"";"";"";
"14.04.2016 08:30";"28.6";"717.4";"754.6";"";"42";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"23.8";"";"";"";"";"";"";"4.0";"14.4";"";"";"";"";"";"";
"13.04.2016 17:30";"39.0";"714.7";"750.4";"";"11";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"40.1";"";"";"";"";"";"4.0";"3.6";"";"";"";"";"";"";
"13.04.2016 08:30";"26.0";"718.8";"756.4";"";"36";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"21.6";"";"";"";"";"";"";"4.0";"9.8";"";"";"";"";"";"";
"12.04.2016 17:30";"38.0";"715.9";"751.8";"";"20";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"39.0";"";"";"";"";"";"4.0";"11.3";"";"";"";"";"";"";
"12.04.2016 08:30";"26.6";"718.5";"756.0";"";"37";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"21.8";"";"";"";"";"";"";"4.0";"10.7";"";"";"";"";"";"";
"11.04.2016 17:30";"38.0";"717.4";"753.4";"";"21";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"38.8";"";"";"";"";"";"4.0";"12.3";"";"";"";"";"";"";
"11.04.2016 08:30";"28.0";"720.0";"757.4";"";"39";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"24.9";"";"";"";"";"";"";"4.0";"12.7";"";"";"";"";"";"";
"10.04.2016 17:30";"33.8";"716.7";"753.2";"";"22";"Wind blowing from the north-west";"2";"";"";"40%.";" ";"";"";"";"39.9";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.4";"";"";"";"";"";"";
"10.04.2016 08:30";"28.6";"720.4";"757.7";"";"31";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"23.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.7";"";"";"";"";"";"";
"09.04.2016 17:30";"38.4";"717.3";"753.2";"";"13";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"39.5";"";"";"";"";"";"4.0";"5.2";"";"";"";"";"";"";
"09.04.2016 08:30";"28.0";"719.8";"757.1";"";"36";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"11.7";"";"";"";"";"";"";
"08.04.2016 17:30";"37.4";"716.5";"752.5";"";"22";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"38.4";"";"";"";"";"";"4.0";"12.3";"";"";"";"";"";"";
"08.04.2016 08:30";"26.6";"719.6";"757.1";"";"39";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"23.3";"";"";"";"";"";"";"4.0";"11.6";"";"";"";"";"";"";
"07.04.2016 17:30";"36.6";"717.1";"753.3";"";"22";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"";"39.0";"";"";"";"";"";"4.0";"11.5";"";"";"";"";"";"";
"07.04.2016 08:30";"27.6";"719.4";"756.8";"";"44";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"23.8";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"14.3";"";"";"";"";"";"";
"06.04.2016 17:30";"37.0";"716.7";"752.8";"";"21";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"39.3";"";"";"";"";"";"4.0";"11.1";"";"";"";"";"";"";
"06.04.2016 08:30";"27.4";"719.8";"757.2";"";"45";"Wind blowing from the north-west";"1";"";"";"70 – 80%.";" ";"";"";"24.4";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"14.5";"";"";"";"";"";"";
"05.04.2016 17:30";"38.6";"715.9";"751.8";"";"21";"Wind blowing from the north-west";"2";"";"";"20–30%.";" ";"";"";"";"39.9";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"12.3";"";"";"";"";"";"";
"05.04.2016 08:30";"25.6";"719.1";"756.7";"";"56";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"23.8";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"16.2";"";"";"";"";"";"";
"04.04.2016 17:30";"37.6";"716.5";"752.5";"";"19";"Wind blowing from the north-west";"1";"";"";"70 – 80%.";" ";"";"";"";"39.7";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"10.6";"";"";"";"";"";"";
"04.04.2016 08:30";"26.8";"719.8";"757.3";"";"47";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"23.5";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"14.5";"";"";"";"";"";"";
"03.04.2016 17:30";"41.0";"717.8";"753.5";"";"20";"Wind blowing from the west";"1";"";"";"20–30%.";" ";"";"";"";"42.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"13.9";"";"";"";"";"";"";
"03.04.2016 08:30";"28.6";"720.4";"757.7";"";"51";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"25.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"17.6";"";"";"";"";"";"";
"02.04.2016 17:30";"40.6";"716.5";"752.2";"";"20";"Wind blowing from the north-west";"1";"";"";"70 – 80%.";" ";"";"";"";"41.7";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"13.2";"";"";"";"";"";"";
"02.04.2016 08:30";"29.0";"719.2";"756.4";"";"46";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"24.1";"";"";"";"";"";"";"4.0";"16.1";"";"";"";"";"";"";
"01.04.2016 17:30";"39.4";"716.0";"751.8";"";"22";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"40.5";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"01.04.2016 08:30";"26.6";"718.4";"755.9";"";"37";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.7";"";"";"";"";"";"";"4.0";"10.7";"";"";"";"";"";"";
"31.03.2016 17:30";"38.0";"717.2";"753.2";"";"19";"Wind blowing from the north-west";"1";"";"";"60%.";" ";"";"";"";"39.6";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"10.2";"";"";"";"";"";"";
