# Weather station New Kandla, India, WMO_ID=42639,selection from 07.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42639&lang=en
#
"Local time in New Kandla";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"15.08.2016 17:30";"31.8";"750.3";"752.2";"";"61";"Wind blowing from the west-southwest";"7";"";"";"60%.";" ";"";"";"";"33.3";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"20–30%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.4";"";"";"";"";"";"";
"15.08.2016 08:30";"28.6";"751.1";"753.1";"";"76";"Wind blowing from the west";"3";"";"";"90  or more, but not 100%";" ";"";"";"27.0";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"60%.";"600-1000";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.0";"";"";"";"";"";"";
"14.08.2016 17:30";"32.0";"750.3";"752.2";"";"62";"Wind blowing from the west-southwest";"6";"";"";"40%.";" ";"";"";"";"33.5";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.7";"";"";"";"";"";"";
"14.08.2016 08:30";"28.4";"751.9";"753.9";"";"82";"Wind blowing from the south-west";"3";"";"";"50%.";" ";"";"";"27.2";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"50%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"25.0";"";"";"";"";"";"";
"13.08.2016 17:30";"31.0";"751.3";"753.2";"";"72";"Wind blowing from the south-west";"6";"";"";"90  or more, but not 100%";" ";"";"";"";"32.8";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"50%.";"600-1000";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"25.4";"";"";"";"";"";"";
"13.08.2016 08:30";"28.0";"752.4";"754.4";"";"86";"Wind blowing from the south-southwest";"3";"";"";"20–30%.";" ";"";"";"26.8";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"300-600";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"25.4";"";"";"";"";"";"";
"12.08.2016 17:30";"31.8";"751.8";"753.7";"";"67";"Wind blowing from the south-west";"4";"";"";"50%.";" ";"";"";"";"32.9";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"300-600";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"25.0";"";"";"";"";"";"";
"12.08.2016 08:30";"28.6";"752.8";"754.8";"";"88";"Wind blowing from the west-southwest";"3";"";"";"70 – 80%.";" ";"";"";"27.0";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"300-600";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"26.4";"";"";"";"";"";"";
"11.08.2016 17:30";"30.6";"751.3";"753.2";"";"73";"Wind blowing from the south-west";"6";"";"";"90  or more, but not 100%";" ";"";"";"";"32.4";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"300-600";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"25.2";"";"";"";"";"";"";
"11.08.2016 08:30";"28.0";"751.6";"753.6";"";"89";"Wind blowing from the south-southwest";"2";"";"";"100%.";" ";"";"";"26.9";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"26.0";"";"";"";"";"";"";
"10.08.2016 17:30";"29.2";"749.7";"751.7";"";"82";"Wind blowing from the south-west";"5";"";"";"100%.";" ";"";"";"";"30.0";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"25.8";"";"";"";"";"";"";
"10.08.2016 08:30";"27.4";"750.2";"752.2";"";"90";"Wind blowing from the south-west";"3";"";"";"100%.";" ";"";"";"26.6";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"25.7";"";"";"";"";"";"";
"09.08.2016 08:30";"27.4";"750.3";"752.3";"";"95";"Wind blowing from the south-west";"3";"";"";"100%.";" ";"";"";"25.6";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"4.0";"26.6";"";"";"";"";"";"";
"08.08.2016 17:30";"27.0";"749.1";"751.1";"";"92";"Wind blowing from the south-west";"3";"";"";"100%.";" ";"";"";"";"28.1";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"25.6";"";"";"";"";"";"";
"08.08.2016 08:30";"26.0";"750.5";"752.5";"";"95";"Wind blowing from the west";"2";"";"";"100%.";" ";"";"";"25.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"4.0";"25.1";"";"";"";"";"";"";
"07.08.2016 17:30";"27.2";"748.4";"750.4";"";"90";"Wind blowing from the south-west";"6";"";"";"100%.";" ";"";"";"";"28.1";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"25.5";"";"";"";"";"";"";
"07.08.2016 08:30";"26.4";"748.8";"750.8";"";"97";"Wind blowing from the south-west";"4";"";"";"100%.";" ";"";"";"25.5";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"4.0";"25.8";"";"";"";"";"";"";
"06.08.2016 17:30";"27.0";"746.9";"748.9";"";"94";"Wind blowing from the south-west";"5";"";"";"100%.";"Drizzle, not freezing, intermittent, slight at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"27.7";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"4.0";"25.9";"";"";"";"";"";"";
"06.08.2016 08:30";"26.0";"748.2";"750.2";"";"94";"Wind blowing from the south-west";"3";"";"";"100%.";" ";"";"";"24.3";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"300-600";"Altocumulus translucidus at a single level.";"";"10.0";"24.9";"";"";"";"";"";"";
"05.08.2016 17:30";"26.2";"746.6";"748.6";"";"100";"Wind blowing from the north-west";"2";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"2.0";"26.2";"";"";"";"";"";"";
"05.08.2016 08:30";"27.0";"747.5";"749.5";"";"95";"Wind blowing from the north-west";"3";"";"";"100%.";" ";"";"";"25.3";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"300-600";"Altocumulus translucidus at a single level.";"";"10.0";"26.2";"";"";"";"";"";"";
"04.08.2016 08:30";"28.6";"748.7";"750.7";"";"80";"Wind blowing from the north-west";"2";"";"";"100%.";" ";"";"";"27.2";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"60%.";"600-1000";"Altocumulus translucidus at a single level.";"";"10.0";"24.9";"";"";"";"";"";"";
"03.08.2016 17:30";"31.4";"746.3";"748.2";"";"76";"Wind blowing from the south-west";"5";"";"";"100%.";" ";"";"";"";"33.3";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"60%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"10.0";"26.7";"";"";"";"";"";"";
"03.08.2016 08:30";"28.6";"748.5";"750.5";"";"88";"Wind blowing from the south-west";"2";"";"";"100%.";" ";"";"";"27.4";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"60%.";"600-1000";"Altocumulus translucidus at a single level.";"";"10.0";"26.4";"";"";"";"";"";"";
"02.08.2016 17:30";"31.0";"746.3";"748.2";"";"76";"Wind blowing from the west-southwest";"6";"";"";"90  or more, but not 100%";" ";"";"";"";"33.3";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"50%.";"300-600";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"26.3";"";"";"";"";"";"";
"02.08.2016 08:30";"29.4";"748.2";"750.1";"";"75";"Wind blowing from the west-southwest";"3";"";"";"100%.";" ";"";"";"26.8";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"24.5";"";"";"";"";"";"";
"01.08.2016 17:30";"32.8";"748.6";"750.5";"";"68";"Wind blowing from the south-west";"5";"";"";"50%.";" ";"";"";"";"34.0";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"20–30%.";"300-600";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"26.1";"";"";"";"";"";"";
"01.08.2016 08:30";"28.0";"750.3";"752.3";"";"85";"Wind blowing from the west";"3";"";"";"20–30%.";" ";"";"";"27.0";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"25.2";"";"";"";"";"";"";
"31.07.2016 17:30";"32.4";"749.8";"751.7";"";"65";"Wind blowing from the south-west";"6";"";"";"100%.";" ";"";"";"";"33.5";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"50%.";"300-600";"Altocumulus translucidus at a single level.";"";"10.0";"25.1";"";"";"";"";"";"";
"31.07.2016 08:30";"28.6";"751.5";"753.5";"";"86";"Wind blowing from the west-southwest";"3";"";"";"100%.";" ";"";"";"27.1";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"";"10.0";"26.1";"";"";"";"";"";"";
"30.07.2016 17:30";"32.8";"748.9";"750.8";"";"67";"Wind blowing from the south-west";"6";"";"";"20–30%.";" ";"";"";"";"33.3";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"25.8";"";"";"";"";"";"";
"30.07.2016 08:30";"28.4";"750.5";"752.5";"";"88";"Wind blowing from the west-northwest";"2";"";"";"20–30%.";" ";"";"";"25.8";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"26.2";"";"";"";"";"";"";
"29.07.2016 17:30";"26.4";"749.6";"751.6";"";"97";"Wind blowing from the west-southwest";"4";"";"";"100%.";"Rain, not freezing, intermittent, moderate at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"33.3";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"1.0";"25.8";"";"";"";"";"";"";
"29.07.2016 08:30";"29.0";"751.6";"753.6";"";"85";"Wind blowing from the west-northwest";"2";"";"";"50%.";" ";"";"";"26.2";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"300-600";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"26.2";"";"";"";"";"";"";
"28.07.2016 17:30";"26.6";"751.2";"753.2";"";"94";"Wind blowing from the west-southwest";"6";"";"";"100%.";" ";"";"";"";"31.7";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"25.5";"";"";"";"";"";"";
"28.07.2016 08:30";"29.0";"752.9";"754.9";"";"82";"Wind blowing from the west-southwest";"3";"";"";"100%.";" ";"";"";"28.0";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"25.6";"";"";"";"";"";"";
"27.07.2016 17:30";"32.0";"751.0";"752.9";"";"69";"Wind blowing from the south-west";"5";"";"";"100%.";" ";"";"";"";"34.1";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"60%.";"300-600";"Altocumulus translucidus at a single level.";"";"10.0";"25.5";"";"";"";"";"";"";
"27.07.2016 08:30";"29.6";"751.7";"753.7";"";"75";"Wind blowing from the west-southwest";"5";"";"";"100%.";" ";"";"";"27.9";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"";"10.0";"24.8";"";"";"";"";"";"";
"26.07.2016 17:30";"35.2";"750.1";"752.0";"";"55";"Wind blowing from the south-west";"5";"";"";"50%.";" ";"";"";"";"35.8";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.8";"";"";"";"";"";"";
"26.07.2016 08:30";"28.6";"752.3";"754.3";"";"86";"Wind blowing from the south-west";"1";"";"";"100%.";" ";"";"";"28.1";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"26.1";"";"";"";"";"";"";
"25.07.2016 17:30";"36.2";"750.3";"752.2";"";"50";"Wind blowing from the west";"2";"";"";"90  or more, but not 100%";" ";"";"";"";"37.2";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.3";"";"";"";"";"";"";
"25.07.2016 08:30";"29.0";"751.1";"753.1";"";"74";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"29.0";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"300-600";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.8";"";"";"";"";"";"";
"24.07.2016 17:30";"36.0";"749.1";"751.0";"";"52";"Wind blowing from the south-southwest";"3";"";"";"20–30%.";" ";"";"";"";"37.0";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.7";"";"";"";"";"";"";
"24.07.2016 08:30";"30.6";"751.7";"753.6";"";"72";"Wind blowing from the west-southwest";"1";"";"";"20–30%.";" ";"";"";"27.3";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.9";"";"";"";"";"";"";
"23.07.2016 17:30";"34.0";"748.7";"750.6";"";"60";"Wind blowing from the south-west";"6";"";"";"no clouds";" ";"";"";"";"36.1";"";"";"";"";"";"10.0";"25.3";"";"";"";"";"";"";
"23.07.2016 08:30";"30.2";"750.6";"752.5";"";"77";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"27.6";"";"";"";"";"";"";"10.0";"25.7";"";"";"";"";"";"";
"22.07.2016 17:30";"33.4";"748.8";"750.7";"";"59";"Wind blowing from the south-west";"4";"";"";"no clouds";" ";"";"";"";"36.3";"";"";"";"";"";"10.0";"24.3";"";"";"";"";"";"";
"22.07.2016 08:30";"29.4";"750.2";"752.2";"";"78";"Wind blowing from the south-west";"3";"";"";"40%.";" ";"";"";"27.5";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"25.1";"";"";"";"";"";"";
"21.07.2016 17:30";"33.8";"749.9";"751.8";"";"60";"Wind blowing from the south-west";"5";"";"";"no clouds";" ";"";"";"";"34.7";"";"";"";"";"";"10.0";"25.1";"";"";"";"";"";"";
"21.07.2016 08:30";"30.0";"751.6";"753.6";"";"75";"Wind blowing from the south-west";"4";"";"";"20–30%.";" ";"";"";"27.0";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"25.2";"";"";"";"";"";"";
"20.07.2016 17:30";"34.8";"750.3";"752.2";"";"51";"Wind blowing from the south-west";"7";"";"";"20–30%.";" ";"";"";"";"35.3";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.3";"";"";"";"";"";"";
"20.07.2016 08:30";"29.2";"752.7";"754.7";"";"82";"Wind blowing from the south-west";"6";"";"";"100%.";" ";"";"";"27.6";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"25.8";"";"";"";"";"";"";
"19.07.2016 17:30";"33.0";"750.9";"752.8";"";"56";"Wind blowing from the south-west";"6";"";"";"50%.";" ";"";"";"";"36.7";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"300-600";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.2";"";"";"";"";"";"";
"19.07.2016 08:30";"27.2";"752.7";"754.7";"";"90";"Wind blowing from the west-southwest";"3";"";"";"100%.";" ";"";"";"26.0";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"4.0";"25.5";"";"";"";"";"";"";
"18.07.2016 17:30";"31.0";"750.8";"752.7";"";"72";"Wind blowing from the south-west";"6";"";"";"100%.";" ";"";"";"";"31.8";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"60%.";"300-600";"Altocumulus translucidus at a single level.";"";"10.0";"25.4";"";"";"";"";"";"";
"18.07.2016 08:30";"26.6";"753.2";"755.2";"";"95";"Wind blowing from the south-west";"3";"";"";"100%.";" ";"";"";"25.6";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"25.7";"";"";"";"";"";"";
"17.07.2016 17:30";"31.0";"749.1";"751.0";"";"78";"Wind blowing from the south-west";"6";"";"";"90  or more, but not 100%";" ";"";"";"";"33.5";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"90  or more, but not 100%";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"26.8";"";"";"";"";"";"";
