# Weather station Amravati, India, WMO_ID=42937,selection from 01.01.2012 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42937&lang=en
#
"Local time in Amravati";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"14.07.2017 17:30";"29.4";"717.4";"748.0";"";"67";"Wind blowing from the west-southwest";"1";"";"";"60%.";" ";"";"";"";"30.2";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"22.6";"";"";"";"";"";"";
"14.07.2017 08:30";"25.2";"720.1";"751.3";"";"71";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"23.0";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"19.6";"";"";"";"";"";"";
"13.07.2017 17:30";"28.2";"718.0";"748.8";"";"71";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"28.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"22.5";"";"";"";"";"";"";
"13.07.2017 08:30";"23.4";"720.5";"751.9";"";"64";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";"Drizzle, not freezing, intermittent, slight at time of observation. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"21.6";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"16.3";"";"";"";"";"";"";
"12.07.2017 17:30";"26.2";"719.4";"750.4";"";"55";"Wind blowing from the west-northwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"26.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"16.4";"";"";"";"";"";"";
"12.07.2017 08:30";"25.2";"721.8";"753.0";"";"54";"Wind blowing from the west-northwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"22.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"15.3";"";"";"";"";"";"";
"11.07.2017 17:30";"31.0";"719.1";"749.6";"";"53";"Wind blowing from the east-northeast";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"31.6";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"20.4";"";"";"";"";"";"";
"11.07.2017 08:30";"26.4";"722.5";"753.6";"";"44";"Wind blowing from the west-northwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"23.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"13.3";"";"";"";"";"";"";
"10.07.2017 17:30";"32.2";"719.9";"750.3";"";"51";"Wind blowing from the east-southeast";"1";"";"";"90  or more, but not 100%";"Drizzle, not freezing, intermittent, slight at time of observation. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"32.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"20.8";"";"";"";"";"";"";
"10.07.2017 08:30";"27.8";"722.3";"753.3";"";"56";"Wind blowing from the west-northwest";"1";"";"";"60%.";" ";"";"";"25.8";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"18.3";"";"";"";"";"";"";
"09.07.2017 17:30";"34.2";"718.3";"748.5";"";"47";"Wind blowing from the west-northwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"34.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"21.5";"";"";"";"";"";"";
"09.07.2017 08:30";"27.0";"721.7";"752.7";"";"58";"Wind blowing from the west-northwest";"1";"";"";"60%.";" ";"";"";"24.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"18.1";"";"";"";"";"";"";
"08.07.2017 17:30";"35.6";"718.6";"748.6";"";"41";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"36.2";"";"";"";"";"";"4.0";"20.4";"";"";"";"";"";"";
"08.07.2017 08:30";"27.0";"722.4";"753.5";"";"57";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"23.8";"";"";"";"";"";"";"4.0";"17.7";"";"";"";"";"";"";
"07.07.2017 17:30";"33.8";"719.3";"749.5";"";"45";"Wind blowing from the west-northwest";"1";"";"";"60%.";" ";"";"";"";"34.4";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"20.3";"";"";"";"";"";"";
"07.07.2017 08:30";"26.4";"721.8";"752.9";"";"56";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"23.8";"";"";"";"";"";"";"4.0";"17.0";"";"";"";"";"";"";
"06.07.2017 17:30";"32.8";"719.5";"749.8";"";"45";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"33.4";"";"";"";"";"";"4.0";"19.4";"";"";"";"";"";"";
"06.07.2017 08:30";"25.8";"721.9";"753.1";"";"57";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"23.4";"";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"05.07.2017 17:30";"31.2";"718.7";"749.2";"";"44";"Wind blowing from the west-northwest";"1";"";"";"60%.";" ";"";"";"";"31.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"17.7";"";"";"";"";"";"";
"05.07.2017 08:30";"25.2";"721.3";"752.5";"";"56";"Wind blowing from the west-southwest";"1";"";"";"60%.";" ";"";"";"23.2";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"15.9";"";"";"";"";"";"";
"04.07.2017 17:30";"26.6";"719.4";"750.4";"";"54";"Wind blowing from the west-northwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"27.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"16.6";"";"";"";"";"";"";
"04.07.2017 08:30";"25.4";"721.2";"752.4";"";"55";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"23.2";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"15.8";"";"";"";"";"";"";
"03.07.2017 17:30";"30.4";"718.6";"749.2";"";"46";"Wind blowing from the west-southwest";"1";"";"";"60%.";" ";"";"";"";"31.0";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"17.4";"";"";"";"";"";"";
"03.07.2017 08:30";"25.0";"720.3";"751.5";"";"58";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"23.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"16.1";"";"";"";"";"";"";
"02.07.2017 17:30";"27.8";"717.9";"748.7";"";"50";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"28.6";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"16.4";"";"";"";"";"";"";
"02.07.2017 08:30";"25.0";"719.4";"750.6";"";"56";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"22.8";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"15.7";"";"";"";"";"";"";
"01.07.2017 17:30";"26.0";"716.7";"747.6";"";"57";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"30.2";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"16.9";"";"";"";"";"";"";
"01.07.2017 08:30";"27.2";"718.5";"749.4";"";"57";"Wind blowing from the west-southwest";"1";"";"";"60%.";" ";"";"";"25.8";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"18.0";"";"";"";"";"";"";
"30.06.2017 17:30";"33.4";"716.1";"746.2";"";"44";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"34.0";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"19.7";"";"";"";"";"";"";
"30.06.2017 08:30";"27.8";"718.7";"749.5";"";"53";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"25.2";"";"";"";"";"";"";"4.0";"17.2";"";"";"";"";"";"";
"29.06.2017 17:30";"32.2";"717.8";"748.1";"";"44";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"32.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"18.6";"";"";"";"";"";"";
"29.06.2017 08:30";"27.6";"720.2";"751.1";"";"51";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"25.0";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"16.6";"";"";"";"";"";"";
"28.06.2017 17:30";"32.4";"717.1";"747.4";"";"43";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"33.0";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"18.1";"";"";"";"";"";"";
"28.06.2017 08:30";"26.6";"719.7";"750.7";"";"54";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"23.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"16.5";"";"";"";"";"";"";
"27.06.2017 17:30";"31.0";"717.1";"747.5";"";"46";"Wind blowing from the west-northwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"31.6";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"18.2";"";"";"";"";"";"";
"27.06.2017 08:30";"24.8";"719.5";"750.7";"";"63";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";"Drizzle, not freezing, intermittent, slight at time of observation. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"22.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"17.3";"";"";"";"";"";"";
"26.06.2017 17:30";"25.4";"717.7";"748.7";"";"68";"Wind blowing from the east-southeast";"1";"";"";"90  or more, but not 100%";"Drizzle, not freezing, intermittent, slight at time of observation. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"29.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"19.0";"";"";"";"";"";"";
"26.06.2017 08:30";"27.4";"718.3";"749.2";"";"59";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"24.0";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"18.7";"";"";"";"";"";"";
"25.06.2017 17:30";"25.4";"716.7";"747.7";"";"67";"Wind blowing from the south-southeast";"1";"";"";"90  or more, but not 100%";"Drizzle, not freezing, intermittent, slight at time of observation. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"30.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"18.7";"";"";"";"";"";"";
"25.06.2017 08:30";"27.4";"717.7";"748.5";"";"61";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"24.8";"";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"24.06.2017 17:30";"36.0";"715.2";"745.0";"";"46";"Wind blowing from the west-southwest";"1";"";"";"60%.";" ";"";"";"";"36.6";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"22.7";"";"";"";"";"";"";
"24.06.2017 08:30";"28.2";"719.1";"749.9";"";"57";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"25.4";"";"";"";"";"";"";"4.0";"18.8";"";"";"";"";"";"";
"23.06.2017 17:30";"33.8";"717.5";"747.7";"";"53";"Wind blowing from the west-northwest";"1";"";"";"60%.";" ";"";"";"";"35.2";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"23.0";"";"";"";"";"";"";
"23.06.2017 08:30";"28.2";"722.0";"752.9";"";"52";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"24.8";"";"";"";"";"";"";"4.0";"17.3";"";"";"";"";"";"";
"22.06.2017 17:30";"35.6";"718.0";"748.0";"";"43";"Wind blowing from the west-northwest";"1";"";"";"60%.";" ";"";"";"";"36.4";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"21.1";"";"";"";"";"";"";
"22.06.2017 08:30";"28.2";"721.3";"752.2";"";"49";"Wind blowing from the west-southwest";"1";"";"";"60%.";" ";"";"";"23.2";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"16.6";"";"";"";"";"";"";
"21.06.2017 17:30";"37.6";"718.0";"747.8";"";"39";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"38.0";"";"";"";"";"";"4.0";"21.5";"";"";"";"";"";"";
"21.06.2017 08:30";"29.2";"721.3";"752.1";"";"47";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"26.8";"";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"20.06.2017 17:30";"37.0";"717.3";"747.1";"";"39";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"";"37.6";"";"";"";"";"";"4.0";"21.0";"";"";"";"";"";"";
"20.06.2017 08:30";"29.4";"720.7";"751.4";"";"48";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"26.4";"";"";"";"";"";"";"4.0";"17.3";"";"";"";"";"";"";
"19.06.2017 17:30";"36.8";"717.4";"747.3";"";"38";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"37.4";"";"";"";"";"";"4.0";"20.1";"";"";"";"";"";"";
"19.06.2017 08:30";"29.2";"721.0";"751.8";"";"47";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"25.6";"";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"18.06.2017 17:30";"36.6";"717.5";"747.4";"";"36";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"37.2";"";"";"";"";"";"4.0";"19.4";"";"";"";"";"";"";
"18.06.2017 08:30";"27.2";"720.9";"751.9";"";"53";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"25.4";"";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"17.06.2017 17:30";"33.4";"718.5";"748.7";"";"43";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"34.0";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"19.0";"";"";"";"";"";"";
"17.06.2017 08:30";"26.0";"721.0";"752.1";"";"54";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"22.2";"";"";"";"";"";"";"4.0";"16.1";"";"";"";"";"";"";
"16.06.2017 17:30";"35.0";"718.5";"748.6";"";"37";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"";"35.6";"";"";"";"";"";"4.0";"18.4";"";"";"";"";"";"";
"16.06.2017 08:30";"25.0";"721.0";"752.2";"";"58";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"21.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"16.1";"";"";"";"";"";"";
"15.06.2017 17:30";"28.2";"718.4";"749.2";"";"57";"Wind blowing from the west-northwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"30.2";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"18.8";"";"";"";"";"";"";
"15.06.2017 08:30";"26.4";"721.7";"752.8";"";"58";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"25.2";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"17.4";"";"";"";"";"";"";
