# Weather station Jalna, India, WMO_ID=43012,selection from 08.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=43012&lang=en
#
"Local time in Jalna";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"01.04.2016 17:30";"39.0";"710.5";"753.0";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"40.0";"";"";"";"";"";"10.0";"27.0";"";"";"";"";"";"";
"01.04.2016 08:30";"29.0";"714.1";"758.4";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"10.0";"20.2";"";"";"";"";"";"";
"31.03.2016 17:30";"39.0";"712.2";"754.7";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"40.0";"";"";"";"";"";"10.0";"28.5";"";"";"";"";"";"";
"31.03.2016 08:30";"28.0";"716.0";"760.5";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"10.0";"22.3";"";"";"";"";"";"";
"30.03.2016 08:30";"27.0";"716.2";"760.8";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"10.0";"21.2";"";"";"";"";"";"";
"29.03.2016 17:30";"38.0";"713.0";"755.8";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"39.0";"";"";"";"";"";"10.0";"27.4";"";"";"";"";"";"";
"29.03.2016 08:30";"26.0";"716.1";"760.9";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"10.0";"20.1";"";"";"";"";"";"";
"28.03.2016 17:30";"37.0";"717.3";"756.0";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"39.0";"";"";"";"";"";"10.0";"29.2";"";"";"";"";"";"";
"28.03.2016 08:30";"26.0";"716.3";"761.1";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"10.0";"21.6";"";"";"";"";"";"";
"23.03.2016 08:30";"24.0";"714.8";"759.7";"";"68";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.0";"";"";"";"";"";"";"10.0";"17.8";"";"";"";"";"";"";
"22.03.2016 17:30";"36.0";"711.7";"754.6";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"10.0";"28.1";"";"";"";"";"";"";
"22.03.2016 08:30";"26.0";"714.1";"758.8";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.0";"";"";"";"";"";"";"10.0";"20.1";"";"";"";"";"";"";
"21.03.2016 17:30";"35.0";"711.6";"754.7";"";"58";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"10.0";"25.5";"";"";"";"";"";"";
"21.03.2016 08:30";"25.0";"715.9";"760.8";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.0";"";"";"";"";"";"";"10.0";"22.1";"";"";"";"";"";"";
"19.03.2016 17:30";"35.0";"713.2";"756.4";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"10.0";"27.0";"";"";"";"";"";"";
"19.03.2016 08:30";"28.0";"715.6";"760.1";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.0";"";"";"";"";"";"";"10.0";"22.3";"";"";"";"";"";"";
"18.03.2016 17:30";"35.0";"712.2";"755.3";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"10.0";"28.1";"";"";"";"";"";"";
"18.03.2016 08:30";"27.0";"715.5";"760.1";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.0";"";"";"";"";"";"";"10.0";"21.2";"";"";"";"";"";"";
"17.03.2016 17:30";"35.0";"712.1";"755.2";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"4.0";"29.8";"";"";"";"";"";"";
"17.03.2016 08:30";"26.0";"714.7";"759.3";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"20.1";"";"";"";"";"";"";
"16.03.2016 08:30";"25.0";"714.9";"759.7";"";"69";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"19.0";"";"";"";"";"";"";
"15.03.2016 17:30";"34.0";"712.5";"755.8";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"10.0";"25.9";"";"";"";"";"";"";
"15.03.2016 08:30";"22.0";"715.9";"761.3";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"15.6";"";"";"";"";"";"";
"14.03.2016 17:30";"34.0";"713.3";"756.7";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"10.0";"28.7";"";"";"";"";"";"";
"11.03.2016 08:30";"24.0";"716.7";"761.8";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"21.1";"";"";"";"";"";"";
"10.03.2016 17:30";"34.0";"713.5";"756.8";"";"68";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"10.0";"27.3";"";"";"";"";"";"";
"10.03.2016 08:30";"23.0";"716.0";"761.2";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"20.0";"";"";"";"";"";"";
"09.03.2016 08:30";"25.0";"715.2";"760.0";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"22.1";"";"";"";"";"";"";
"08.03.2016 17:30";"34.0";"712.1";"755.4";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"10.0";"28.7";"";"";"";"";"";"";
"08.03.2016 08:30";"24.0";"715.0";"759.9";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"21.1";"";"";"";"";"";"";
"05.03.2016 08:30";"24.0";"716.8";"762.0";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"22.6";"";"";"";"";"";"";
"04.03.2016 08:30";"24.0";"717.9";"763.0";"";"76";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"10.0";"19.5";"";"";"";"";"";"";
"03.03.2016 17:30";"32.0";"715.3";"759.1";"";"67";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"33.0";"";"";"600-1000";"";"";"10.0";"25.1";"";"";"";"";"";"";
"03.03.2016 08:30";"21.0";"718.4";"764.0";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"17.9";"";"";"";"";"";"";
"02.03.2016 08:30";"22.0";"717.4";"762.8";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"19.0";"";"";"";"";"";"";
"01.03.2016 17:30";"34.0";"714.1";"757.5";"";"74";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"35.0";"";"";"600-1000";"";"";"10.0";"28.7";"";"";"";"";"";"";
"01.03.2016 08:30";"22.0";"717.9";"763.3";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"20.5";"";"";"";"";"";"";
"29.02.2016 17:30";"31.0";"714.9";"758.8";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"27.0";"";"";"";"";"";"";
"29.02.2016 08:30";"25.0";"718.9";"763.9";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.0";"";"";"";"600-1000";"";"";"10.0";"22.1";"";"";"";"";"";"";
"27.02.2016 08:30";"25.0";"717.4";"762.4";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"4.0";"20.6";"";"";"";"";"";"";
"26.02.2016 17:30";"34.0";"714.1";"757.6";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"28.7";"";"";"";"";"";"";
"26.02.2016 08:30";"22.0";"716.2";"761.6";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"19.0";"";"";"";"";"";"";
"25.02.2016 17:30";"34.0";"713.2";"756.5";"";"68";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"10.0";"27.3";"";"";"";"";"";"";
"25.02.2016 08:30";"21.0";"715.5";"761.0";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"16.2";"";"";"";"";"";"";
"24.02.2016 08:30";"24.0";"714.7";"759.7";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"19.5";"";"";"";"";"";"";
"23.02.2016 17:30";"33.0";"712.1";"755.6";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"26.2";"";"";"";"";"";"";
"23.02.2016 08:30";"23.0";"716.1";"761.3";"";"75";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"18.4";"";"";"";"";"";"";
"22.02.2016 17:30";"33.0";"714.2";"757.8";"";"75";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"10.0";"27.9";"";"";"";"";"";"";
"22.02.2016 08:30";"24.0";"717.1";"762.2";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"21.1";"";"";"";"";"";"";
"20.02.2016 08:30";"23.0";"718.1";"763.4";"";"";"Wind blowing from the east";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"10.0";"";"";"";"";"";"";"";
"19.02.2016 08:30";"26.0";"718.4";"763.1";"";"";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"18.02.2016 08:30";"20.0";"716.6";"762.1";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"10.0";"16.8";"";"";"";"";"";"";
"17.02.2016 17:30";"32.0";"715.2";"758.9";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"28.0";"";"";"";"";"";"";
"17.02.2016 08:30";"23.0";"718.0";"763.3";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"20.0";"";"";"";"";"";"";
"16.02.2016 17:30";"32.0";"714.6";"758.3";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"26.6";"";"";"";"";"";"";
"16.02.2016 08:30";"21.0";"717.1";"762.7";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"10.0";"18.4";"";"";"";"";"";"";
"15.02.2016 17:30";"32.0";"713.7";"757.2";"";"79";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"33.0";"";"";"600-1000";"";"";"4.0";"28.0";"";"";"";"";"";"";
"15.02.2016 08:30";"21.0";"716.4";"761.9";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"10.0";"19.5";"";"";"";"";"";"";
"12.02.2016 17:30";"31.0";"713.0";"756.8";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"10.0";"24.0";"";"";"";"";"";"";
"11.02.2016 17:30";"32.0";"712.9";"756.5";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"25.1";"";"";"";"";"";"";
"11.02.2016 08:30";"";"714.9";"760.5";"";"";"Wind blowing from the north-northeast";"0";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"600-1000";"";"";"10.0";"16.8";"";"";"";"";"";"";
"10.02.2016 08:30";"20.0";"715.4";"761.1";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"10.0";"18.4";"";"";"";"";"";"";
"09.02.2016 17:30";"31.0";"713.7";"757.5";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"27.0";"";"";"";"";"";"";
"09.02.2016 08:30";"19.0";"716.8";"762.7";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"10.0";"17.4";"";"";"";"";"";"";
"08.02.2016 17:30";"30.0";"713.8";"757.9";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"27.3";"";"";"";"";"";"";
"08.02.2016 08:30";"18.0";"717.1";"763.2";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"10.0";"16.4";"";"";"";"";"";"";
"05.02.2016 08:30";"18.0";"716.7";"762.8";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"10.0";"12.9";"";"";"";"";"";"";
"04.02.2016 17:30";"31.0";"714.5";"758.4";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"10.0";"25.5";"";"";"";"";"";"";
"04.02.2016 08:30";"16.0";"717.9";"764.3";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"10.0";"12.5";"";"";"";"";"";"";
"03.02.2016 17:30";"31.0";"714.8";"758.7";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"10.0";"24.0";"";"";"";"";"";"";
"03.02.2016 08:30";"";"717.7";"764.0";"";"";"Wind blowing from the north";"36";"";"";"10%  or less, but not 0";" ";"";"";"14.0";"";"";"";"600-1000";"";"";"10.0";"13.6";"";"";"";"";"";"";
"02.02.2016 17:30";"32.0";"715.3";"759.1";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"25.1";"";"";"";"";"";"";
"01.02.2016 17:30";"32.0";"715.0";"758.8";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"26.6";"";"";"";"";"";"";
"01.02.2016 08:30";"20.0";"717.7";"763.5";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"10.0";"16.8";"";"";"";"";"";"";
"29.01.2016 17:30";"31.0";"716.0";"760.0";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"10.0";"27.0";"";"";"";"";"";"";
"29.01.2016 08:30";"17.0";"718.2";"764.5";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.1";"";"";"";"";"";"";"10.0";"15.4";"";"";"";"";"";"";
"28.01.2016 17:30";"30.0";"714.8";"758.8";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"25.9";"";"";"";"";"";"";
"28.01.2016 08:30";"19.0";"716.7";"762.5";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"10.0";"14.0";"";"";"";"";"";"";
"27.01.2016 17:30";"30.0";"714.1";"758.2";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"24.4";"";"";"";"";"";"";
"26.01.2016 08:30";"18.0";"716.3";"762.4";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"10.0";"12.9";"";"";"";"";"";"";
"25.01.2016 17:30";"29.0";"713.9";"758.1";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"21.8";"";"";"";"";"";"";
"25.01.2016 08:30";"16.0";"717.0";"763.4";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"10.0";"12.5";"";"";"";"";"";"";
"23.01.2016 17:30";"27.0";"716.5";"761.1";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"10.0";"22.7";"";"";"";"";"";"";
"23.01.2016 08:30";"13.0";"719.0";"766.0";"";"89";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"10.0";"11.2";"";"";"";"";"";"";
"22.01.2016 17:30";"25.0";"716.3";"761.2";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.0";"";"";"";"";"";"10.0";"20.6";"";"";"";"";"";"";
"22.01.2016 08:30";"12.0";"719.1";"766.2";"";"100";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"10.0";"12.0";"";"";"";"";"";"";
"21.01.2016 17:30";"24.0";"716.2";"761.2";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"25.0";"";"";"";"";"";"10.0";"19.5";"";"";"";"";"";"";
"21.01.2016 08:30";"13.0";"719.3";"766.4";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"10.0";"10.1";"";"";"";"";"";"";
"20.01.2016 17:30";"25.0";"714.7";"759.5";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.0";"";"";"";"";"";"10.0";"20.6";"";"";"";"";"";"";
"20.01.2016 08:30";"14.0";"717.2";"764.0";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"10.0";"10.4";"";"";"";"";"";"";
"19.01.2016 17:30";"26.0";"713.1";"757.6";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"10.0";"20.1";"";"";"";"";"";"";
"19.01.2016 08:30";"16.0";"714.7";"760.9";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"10.0";"14.3";"";"";"";"";"";"";
"18.01.2016 17:30";"27.0";"711.7";"755.9";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"4.0";"22.7";"";"";"";"";"";"";
"18.01.2016 08:30";"17.0";"714.6";"760.6";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"10.0";"13.6";"";"";"";"";"";"";
"16.01.2016 17:30";"23.4";"712.4";"756.5";"";"100";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"10.0";"23.4";"";"";"";"";"";"";
"15.01.2016 08:30";"18.0";"716.1";"762.1";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"10.0";"16.4";"";"";"";"";"";"";
"14.01.2016 17:30";"29.0";"713.4";"757.5";"";"94";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"27.9";"";"";"";"";"";"";
"14.01.2016 08:30";"17.0";"716.6";"762.8";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"10.0";"15.4";"";"";"";"";"";"";
"13.01.2016 17:30";"29.0";"713.8";"757.9";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"26.3";"";"";"";"";"";"";
"13.01.2016 08:30";"17.0";"716.2";"762.4";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"10.0";"13.6";"";"";"";"";"";"";
"12.01.2016 17:30";"38.0";"716.5";"760.9";"";"44";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"23.8";"";"";"";"";"";"";
"12.01.2016 08:30";"15.0";"717.5";"764.1";"";"100";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"10.0";"15.0";"";"";"";"";"";"";
"11.01.2016 08:30";"16.0";"718.9";"765.4";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"10.0";"14.3";"";"";"";"";"";"";
"09.01.2016 17:30";"29.0";"715.5";"759.9";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"24.8";"";"";"";"";"";"";
"08.01.2016 08:30";"17.0";"719.5";"765.8";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"4.0";"15.4";"";"";"";"";"";"";
"07.01.2016 08:30";"19.0";"717.4";"763.3";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"17.4";"";"";"";"";"";"";
"06.01.2016 17:30";"29.0";"715.8";"760.1";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"24.8";"";"";"";"";"";"";
"06.01.2016 08:30";"18.0";"718.3";"764.4";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"10.0";"12.9";"";"";"";"";"";"";
"05.01.2016 17:30";"30.0";"712.8";"756.7";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"25.9";"";"";"";"";"";"";
"05.01.2016 08:30";"17.0";"713.5";"764.3";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"10.0";"15.4";"";"";"";"";"";"";
"04.01.2016 08:30";"15.0";"718.6";"765.1";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"10.0";"13.3";"";"";"";"";"";"";
"02.01.2016 08:30";"17.0";"718.0";"764.3";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"10.0";"15.4";"";"";"";"";"";"";
"31.12.2015 08:30";"20.0";"717.1";"762.8";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"10.0";"16.8";"";"";"";"";"";"";
"29.12.2015 17:30";"30.0";"714.7";"758.7";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"27.3";"";"";"";"";"";"";
"29.12.2015 08:30";"15.0";"718.6";"765.1";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"10.0";"13.3";"";"";"";"";"";"";
"28.12.2015 17:30";"30.0";"715.0";"759.0";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"25.9";"";"";"";"";"";"";
"28.12.2015 08:30";"17.0";"718.0";"764.3";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"10.0";"15.4";"";"";"";"";"";"";
"23.12.2015 17:30";"28.0";"709.4";"760.6";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"10.0";"22.3";"";"";"";"";"";"";
"23.12.2015 08:30";"15.0";"718.6";"765.1";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"10.0";"13.3";"";"";"";"";"";"";
"22.12.2015 17:30";"30.0";"715.5";"759.7";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"27.3";"";"";"";"";"";"";
"21.12.2015 08:30";"20.0";"717.1";"762.8";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"10.0";"16.8";"";"";"";"";"";"";
"19.12.2015 17:30";"30.0";"716.5";"760.6";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"25.9";"";"";"";"";"";"";
"19.12.2015 08:30";"18.0";"717.3";"763.4";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"10.0";"14.7";"";"";"";"";"";"";
"16.12.2015 17:30";"31.0";"712.8";"756.6";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"10.0";"27.0";"";"";"";"";"";"";
"16.12.2015 08:30";"20.0";"717.7";"763.5";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"10.0";"16.8";"";"";"";"";"";"";
"15.12.2015 08:30";"19.0";"717.3";"763.3";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"10.0";"15.8";"";"";"";"";"";"";
"14.12.2015 17:30";"31.0";"715.9";"761.4";"";"41";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"10.0";"16.2";"";"";"";"";"";"";
"14.12.2015 08:30";"21.0";"715.9";"761.4";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"10.0";"16.2";"";"";"";"";"";"";
"12.12.2015 08:30";"20.0";"715.1";"760.7";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"10.0";"16.8";"";"";"";"";"";"";
"11.12.2015 17:30";"30.0";"712.8";"756.7";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"25.9";"";"";"";"";"";"";
"11.12.2015 08:30";"22.0";"714.9";"760.2";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"19.0";"";"";"";"";"";"";
"10.12.2015 08:30";"20.0";"717.7";"763.5";"";"82";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"16.0";"";"";"";"600-1000";"";"";"10.0";"16.8";"";"";"";"";"";"";
"09.12.2015 08:30";"18.0";"717.3";"763.4";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"10.0";"14.7";"";"";"";"";"";"";
"08.12.2015 08:30";"17.0";"718.0";"764.3";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"10.0";"15.4";"";"";"";"";"";"";
