# Weather station Chandrapur, India, WMO_ID=43029,selection from 07.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=43029&lang=en
#
"Local time in Chandrapur";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"01.03.2016 08:30";"24.2";"746.5";"763.2";"";"75";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";" ";"";"";"20.8";"";"Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"Altostratus opacus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"19.5";"";"";"";"";"";"";
"29.02.2016 17:30";"25.2";"742.0";"758.6";"";"74";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"4.0";"20.3";"";"";"";"";"";"";
"29.02.2016 08:30";"27.0";"747.6";"764.2";"";"72";"Wind blowing from the east-southeast";"2";"";"";"no clouds";" ";"";"";"25.4";"";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"28.02.2016 17:30";"36.2";"743.7";"759.7";"";"40";"Wind blowing from the west-southwest";"2";"";"";"no clouds";" ";"";"";"";"36.8";"";"";"";"";"";"4.0";"20.5";"";"";"";"";"";"";
"28.02.2016 08:30";"24.4";"746.4";"763.1";"";"71";"Wind blowing from the south-southeast";"2";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"18.8";"";"";"";"";"";"";
"27.02.2016 17:30";"34.8";"743.6";"759.7";"";"44";"Wind blowing from the south-southeast";"2";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"20.9";"";"";"";"";"";"";
"27.02.2016 08:30";"24.8";"746.5";"763.2";"";"85";"Wind blowing from the south-east";"2";"";"";"100%.";" ";"";"";"23.2";"";"";"";"600-1000";"";"";"4.0";"22.1";"";"";"";"";"";"";
"26.02.2016 17:30";"34.8";"741.8";"757.9";"";"43";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"";"35.4";"";"";"";"";"";"4.0";"20.5";"";"";"";"";"";"";
"26.02.2016 08:30";"27.0";"745.2";"761.8";"";"64";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"24.2";"";"";"";"";"";"";"4.0";"19.6";"";"";"";"";"";"";
"25.02.2016 17:30";"34.2";"740.2";"756.3";"";"46";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"35.4";"";"";"";"";"";"4.0";"20.9";"";"";"";"";"";"";
"25.02.2016 08:30";"27.0";"743.3";"759.8";"";"64";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"19.5";"";"";"";"";"";"";
"24.02.2016 17:30";"35.2";"739.4";"755.4";"";"42";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"";"38.8";"";"";"";"";"";"4.0";"20.3";"";"";"";"";"";"";
"24.02.2016 08:30";"25.2";"742.6";"759.2";"";"67";"Wind blowing from the south-southeast";"2";"";"";"no clouds";" ";"";"";"24.6";"";"";"";"";"";"";"4.0";"18.6";"";"";"";"";"";"";
"23.02.2016 17:30";"37.6";"740.1";"756.0";"";"41";"Wind blowing from the north-northwest";"2";"";"";"no clouds";" ";"";"";"";"38.2";"";"";"";"";"";"4.0";"22.3";"";"";"";"";"";"";
"23.02.2016 08:30";"27.2";"744.4";"760.9";"";"47";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"15.0";"";"";"";"";"";"";
"22.02.2016 17:30";"37.4";"742.3";"758.2";"";"27";"Wind blowing from the south-southeast";"2";"";"";"no clouds";" ";"";"";"";"38.2";"";"";"";"";"";"4.0";"15.3";"";"";"";"";"";"";
"22.02.2016 08:30";"24.0";"745.1";"761.8";"";"65";"Wind blowing from the south-southeast";"2";"";"";"no clouds";" ";"";"";"21.2";"";"";"";"";"";"";"4.0";"17.0";"";"";"";"";"";"";
"21.02.2016 17:30";"38.4";"741.1";"756.9";"";"34";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"38.6";"";"";"";"";"";"4.0";"20.0";"";"";"";"";"";"";
"21.02.2016 08:30";"23.4";"745.6";"762.4";"";"57";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"21.2";"";"";"";"";"";"";"4.0";"14.3";"";"";"";"";"";"";
"20.02.2016 17:30";"37.8";"742.7";"758.6";"";"40";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"";"38.2";"";"";"";"";"";"4.0";"22.2";"";"";"";"";"";"";
"20.02.2016 08:30";"25.6";"745.8";"762.4";"";"44";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"12.5";"";"";"";"";"";"";
"19.02.2016 17:30";"35.2";"742.8";"758.9";"";"33";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"";"37.8";"";"";"";"";"";"4.0";"16.4";"";"";"";"";"";"";
"19.02.2016 08:30";"26.6";"746.5";"763.1";"";"39";"Wind blowing from the east-southeast";"2";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"18.02.2016 17:30";"35.6";"742.8";"758.8";"";"28";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"";"36.2";"";"";"";"";"";"4.0";"14.3";"";"";"";"";"";"";
"18.02.2016 08:30";"24.8";"745.6";"762.3";"";"43";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"20.4";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"17.02.2016 17:30";"35.0";"742.9";"759.0";"";"28";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"";"35.5";"";"";"";"";"";"4.0";"13.8";"";"";"";"";"";"";
"17.02.2016 08:30";"24.2";"745.7";"762.4";"";"48";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"12.4";"";"";"";"";"";"";
"16.02.2016 17:30";"34.2";"742.8";"758.9";"";"31";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"";"35.4";"";"";"";"";"";"4.0";"14.9";"";"";"";"";"";"";
"16.02.2016 08:30";"25.0";"744.1";"760.7";"";"55";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"22.2";"";"";"";"";"";"";"4.0";"15.4";"";"";"";"";"";"";
"15.02.2016 17:30";"34.0";"741.8";"757.9";"";"33";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"34.8";"";"";"";"";"";"4.0";"15.5";"";"";"";"";"";"";
"15.02.2016 08:30";"26.0";"743.2";"759.8";"";"58";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"23.2";"";"";"";"";"";"";"4.0";"17.0";"";"";"";"";"";"";
"14.02.2016 17:30";"34.2";"741.6";"757.7";"";"33";"Wind blowing from the south-southwest";"2";"";"";"no clouds";" ";"";"";"";"34.8";"";"";"";"";"";"4.0";"15.6";"";"";"";"";"";"";
"14.02.2016 08:30";"25.6";"743.7";"760.3";"";"66";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"23.8";"";"";"";"";"";"";"4.0";"18.8";"";"";"";"";"";"";
"13.02.2016 17:30";"34.0";"741.8";"757.9";"";"33";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"4.0";"15.5";"";"";"";"";"";"";
"13.02.2016 08:30";"25.6";"743.5";"760.1";"";"65";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"18.4";"";"";"";"";"";"";
"12.02.2016 17:30";"33.0";"740.3";"756.4";"";"47";"Wind blowing from the south-southeast";"2";"";"";"no clouds";" ";"";"";"";"35.6";"";"";"";"";"";"4.0";"20.4";"";"";"";"";"";"";
"12.02.2016 08:30";"22.0";"742.8";"759.6";"";"68";"Wind blowing from the west-southwest";"2";"";"";"no clouds";" ";"";"";"21.4";"";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"11.02.2016 17:30";"34.0";"740.3";"756.4";"";"34";"Wind blowing from the west-northwest";"2";"";"";"no clouds";" ";"";"";"";"35.2";"";"";"";"";"";"4.0";"15.9";"";"";"";"";"";"";
"11.02.2016 08:30";"24.6";"742.6";"759.2";"";"65";"Wind blowing from the south-southeast";"2";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"17.5";"";"";"";"";"";"";
"10.02.2016 17:30";"33.8";"740.4";"756.5";"";"36";"Wind blowing from the east-southeast";"2";"";"";"no clouds";" ";"";"";"";"35.6";"";"";"";"";"";"4.0";"16.9";"";"";"";"";"";"";
"10.02.2016 08:30";"20.6";"743.2";"760.1";"";"60";"Wind blowing from the east-northeast";"2";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"4.0";"12.6";"";"";"";"";"";"";
"09.02.2016 17:30";"32.8";"741.1";"757.2";"";"32";"Wind blowing from the north-northwest";"2";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"09.02.2016 08:30";"14.0";"745.1";"762.4";"";"74";"Wind blowing from the north-northeast";"2";"";"";"no clouds";" ";"";"";"13.2";"";"";"";"";"";"";"4.0";"9.4";"";"";"";"";"";"";
"08.02.2016 17:30";"32.4";"742.0";"758.2";"";"30";"Wind blowing from the north-northwest";"2";"";"";"no clouds";" ";"";"";"";"35.4";"";"";"";"";"";"4.0";"12.7";"";"";"";"";"";"";
"08.02.2016 08:30";"20.6";"744.6";"761.5";"";"63";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"19.6";"";"";"";"";"";"";"4.0";"13.3";"";"";"";"";"";"";
"07.02.2016 17:30";"33.4";"742.4";"758.5";"";"41";"Wind blowing from the south-southwest";"2";"";"";"no clouds";" ";"";"";"";"35.4";"";"";"";"";"";"4.0";"18.4";"";"";"";"";"";"";
"07.02.2016 08:30";"24.8";"744.5";"761.2";"";"71";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"19.8";"";"";"";"";"";"";"4.0";"19.2";"";"";"";"";"";"";
"06.02.2016 17:30";"31.2";"740.6";"756.8";"";"37";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"4.0";"15.0";"";"";"";"";"";"";
"06.02.2016 08:30";"24.0";"743.6";"760.3";"";"61";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"16.8";"";"";"";"";"";"";"4.0";"16.1";"";"";"";"";"";"";
"05.02.2016 17:30";"33.2";"742.4";"758.6";"";"30";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"34.8";"";"";"";"";"";"4.0";"13.4";"";"";"";"";"";"";
"05.02.2016 08:30";"20.2";"746.0";"763.0";"";"48";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"15.2";"";"";"";"";"";"";"4.0";"8.8";"";"";"";"";"";"";
"04.02.2016 17:30";"32.2";"743.2";"759.4";"";"25";"Wind blowing from the north-northeast";"2";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"4.0";"9.8";"";"";"";"";"";"";
"04.02.2016 08:30";"20.0";"745.7";"762.7";"";"93";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"17.2";"";"";"";"";"";"";"4.0";"18.8";"";"";"";"";"";"";
"03.02.2016 17:30";"33.4";"742.9";"759.1";"";"24";"Wind blowing from the north-northwest";"2";"";"";"no clouds";" ";"";"";"";"34.2";"";"";"";"";"";"4.0";"10.2";"";"";"";"";"";"";
"03.02.2016 08:30";"19.4";"745.4";"762.4";"";"62";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"11.8";"";"";"";"";"";"";
"02.02.2016 17:30";"33.8";"742.8";"758.9";"";"35";"Wind blowing from the north-northwest";"2";"";"";"no clouds";" ";"";"";"";"35.6";"";"";"";"";"";"4.0";"16.4";"";"";"";"";"";"";
"02.02.2016 08:30";"22.2";"746.0";"762.8";"";"52";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"17.2";"";"";"";"";"";"";"4.0";"11.9";"";"";"";"";"";"";
"01.02.2016 17:30";"35.8";"742.6";"758.6";"";"31";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"36.2";"";"";"";"";"";"4.0";"16.0";"";"";"";"";"";"";
"01.02.2016 08:30";"21.2";"745.5";"762.4";"";"53";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"17.2";"";"";"";"";"";"";"4.0";"11.2";"";"";"";"";"";"";
"31.01.2016 17:30";"35.4";"743.4";"759.5";"";"29";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"4.0";"14.8";"";"";"";"";"";"";
"31.01.2016 08:30";"20.0";"745.3";"762.3";"";"56";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"10.9";"";"";"";"";"";"";
"30.01.2016 17:30";"35.2";"743.1";"759.2";"";"29";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"4.0";"14.6";"";"";"";"";"";"";
"30.01.2016 08:30";"21.2";"746.2";"763.1";"";"57";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"12.4";"";"";"";"";"";"";
"29.01.2016 17:30";"33.2";"743.8";"760.0";"";"22";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"34.8";"";"";"";"";"";"4.0";"8.8";"";"";"";"";"";"";
"29.01.2016 08:30";"19.4";"746.8";"763.8";"";"62";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"4.0";"11.8";"";"";"";"";"";"";
"28.01.2016 17:30";"32.4";"742.8";"759.0";"";"29";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"34.2";"";"";"";"";"";"4.0";"12.2";"";"";"";"";"";"";
"28.01.2016 08:30";"23.8";"745.2";"761.9";"";"69";"Wind blowing from the south-southwest";"2";"";"";"no clouds";" ";"";"";"17.4";"";"";"";"";"";"";"4.0";"17.8";"";"";"";"";"";"";
"27.01.2016 17:30";"33.4";"741.3";"757.4";"";"33";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"34.5";"";"";"";"";"";"4.0";"15.1";"";"";"";"";"";"";
"27.01.2016 08:30";"23.4";"745.2";"762.0";"";"72";"Wind blowing from the east-northeast";"2";"";"";"no clouds";" ";"";"";"17.3";"";"";"";"";"";"";"4.0";"18.0";"";"";"";"";"";"";
"26.01.2016 17:30";"31.2";"741.2";"757.4";"";"46";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"32.4";"";"";"";"";"";"4.0";"18.2";"";"";"";"";"";"";
"26.01.2016 08:30";"20.2";"745.4";"762.3";"";"66";"Wind blowing from the east-southeast";"2";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"13.6";"";"";"";"";"";"";
"25.01.2016 17:30";"30.0";"743.1";"759.4";"";"41";"Wind blowing from the north-northwest";"2";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"15.4";"";"";"";"";"";"";
"25.01.2016 08:30";"16.6";"746.7";"763.9";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.2";"";"";"";"";"";"";"4.0";"6.4";"";"";"";"";"";"";
"24.01.2016 17:30";"30.2";"744.2";"760.6";"";"23";"Wind blowing from the north-northwest";"2";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"4.0";"6.8";"";"";"";"";"";"";
"24.01.2016 08:30";"15.2";"749.3";"766.6";"";"42";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"8.3";"";"";"";"";"";"";"4.0";"2.2";"";"";"";"";"";"";
"23.01.2016 17:30";"29.0";"744.4";"760.8";"";"25";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"4.0";"7.1";"";"";"";"";"";"";
"23.01.2016 08:30";"15.4";"749.8";"767.1";"";"44";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"9.2";"";"";"";"";"";"";"4.0";"3.1";"";"";"";"";"";"";
"22.01.2016 17:30";"28.2";"744.4";"760.9";"";"28";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"7.8";"";"";"";"";"";"";
"22.01.2016 08:30";"16.4";"749.1";"766.4";"";"49";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"4.0";"5.7";"";"";"";"";"";"";
"21.01.2016 17:30";"26.4";"744.1";"760.7";"";"30";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"28.2";"";"";"";"";"";"4.0";"7.2";"";"";"";"";"";"";
"21.01.2016 08:30";"15.4";"748.2";"765.5";"";"69";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"12.2";"";"";"";"";"";"";"4.0";"9.6";"";"";"";"";"";"";
"20.01.2016 17:30";"27.2";"743.5";"760.0";"";"32";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"4.0";"9.1";"";"";"";"";"";"";
"20.01.2016 08:30";"18.6";"746.3";"763.4";"";"68";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"16.4";"";"";"";"";"";"";"4.0";"12.5";"";"";"";"";"";"";
"19.01.2016 17:30";"30.2";"740.4";"756.7";"";"36";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"31.8";"";"";"";"";"";"4.0";"13.6";"";"";"";"";"";"";
"19.01.2016 08:30";"22.4";"";"760.0";"";"74";"Wind blowing from the south-west";"2";"";"";"100%.";" ";"";"";"20.0";"";"Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"2.0";"17.6";"";"";"";"";"";"";
"18.01.2016 17:30";"30.6";"";"756.1";"";"37";"Wind blowing from the south-southeast";"2";"";"";"no clouds";" ";"";"";"";"31.8";"";"";"";"";"";"4.0";"14.1";"";"";"";"";"";"";
"18.01.2016 08:30";"20.8";"";"760.4";"";"65";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"4.0";"14.0";"";"";"";"";"";"";
"17.01.2016 17:30";"30.2";"";"757.3";"";"39";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"32.4";"";"";"";"";"";"4.0";"14.8";"";"";"";"";"";"";
"17.01.2016 08:30";"20.6";"";"760.3";"";"65";"Wind blowing from the south-southeast";"2";"";"";"no clouds";" ";"";"";"18.2";"";"";"";"";"";"";"4.0";"13.7";"";"";"";"";"";"";
"16.01.2016 17:30";"31.0";"";"757.3";"";"37";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"";"32.2";"";"";"";"";"";"4.0";"14.7";"";"";"";"";"";"";
"16.01.2016 08:30";"22.0";"";"760.9";"";"60";"Wind blowing from the north-northeast";"2";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"13.8";"";"";"";"";"";"";
"15.01.2016 17:30";"30.2";"";"758.2";"";"36";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"30.4";"";"";"";"";"";"4.0";"13.6";"";"";"";"";"";"";
"15.01.2016 08:30";"21.8";"";"761.4";"";"68";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"15.5";"";"";"";"";"";"";
"14.01.2016 17:30";"29.0";"";"759.1";"";"41";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"4.0";"14.5";"";"";"";"";"";"";
"14.01.2016 08:30";"20.4";"";"763.0";"";"58";"Wind blowing from the east-northeast";"2";"";"";"no clouds";" ";"";"";"16.8";"";"";"";"";"";"";"4.0";"11.8";"";"";"";"";"";"";
"13.01.2016 17:30";"30.6";"";"758.6";"";"23";"Wind blowing from the south-southeast";"2";"";"";"no clouds";" ";"";"";"";"31.6";"";"";"";"";"";"4.0";"7.0";"";"";"";"";"";"";
"13.01.2016 08:30";"20.0";"";"762.1";"";"56";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"15.8";"";"";"";"";"";"";"4.0";"10.9";"";"";"";"";"";"";
"12.01.2016 17:30";"30.4";"";"758.8";"";"31";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"";"31.8";"";"";"";"";"";"4.0";"11.5";"";"";"";"";"";"";
"12.01.2016 08:30";"18.4";"";"763.3";"";"63";"Wind blowing from the east-southeast";"2";"";"";"no clouds";" ";"";"";"16.2";"";"";"";"";"";"";"4.0";"11.1";"";"";"";"";"";"";
"11.01.2016 17:30";"29.6";"";"760.5";"";"39";"Wind blowing from the west-northwest";"2";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"14.4";"";"";"";"";"";"";
"11.01.2016 08:30";"19.0";"";"764.2";"";"63";"Wind blowing from the south-southeast";"2";"";"";"no clouds";" ";"";"";"16.4";"";"";"";"";"";"";"4.0";"11.8";"";"";"";"";"";"";
"10.01.2016 17:30";"31.6";"";"760.4";"";"36";"Wind blowing from the south-southwest";"2";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"14.7";"";"";"";"";"";"";
"10.01.2016 08:30";"19.0";"";"764.2";"";"63";"Wind blowing from the north-northwest";"2";"";"";"no clouds";" ";"";"";"16.2";"";"";"";"";"";"";"4.0";"11.8";"";"";"";"";"";"";
"09.01.2016 17:30";"31.8";"";"759.5";"";"29";"Wind blowing from the north-northwest";"2";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"11.5";"";"";"";"";"";"";
"09.01.2016 08:30";"20.4";"";"763.7";"";"56";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"08.01.2016 17:30";"31.2";"";"761.2";"";"27";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"33.2";"";"";"";"";"";"4.0";"10.3";"";"";"";"";"";"";
"08.01.2016 08:30";"20.0";"";"764.7";"";"66";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"15.2";"";"";"";"";"";"";"4.0";"13.4";"";"";"";"";"";"";
"07.01.2016 17:30";"32.6";"";"761.3";"";"32";"Wind blowing from the east-southeast";"2";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"13.9";"";"";"";"";"";"";
"07.01.2016 08:30";"21.0";"";"765.2";"";"59";"Wind blowing from the south-southwest";"2";"";"";"no clouds";" ";"";"";"13.8";"";"";"";"";"";"";"4.0";"12.6";"";"";"";"";"";"";
"06.01.2016 17:30";"31.4";"";"760.2";"";"32";"Wind blowing from the east-southeast";"2";"";"";"no clouds";" ";"";"";"";"32.8";"";"";"";"";"";"4.0";"12.6";"";"";"";"";"";"";
"06.01.2016 08:30";"20.4";"";"765.3";"";"53";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"4.0";"10.5";"";"";"";"";"";"";
"05.01.2016 17:30";"31.2";"";"760.7";"";"27";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"";"32.4";"";"";"";"";"";"4.0";"10.3";"";"";"";"";"";"";
"05.01.2016 08:30";"19.0";"";"765.3";"";"60";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"14.3";"";"";"";"";"";"";"4.0";"10.9";"";"";"";"";"";"";
"04.01.2016 17:30";"31.0";"";"761.2";"";"28";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"33.2";"";"";"";"";"";"4.0";"10.5";"";"";"";"";"";"";
"04.01.2016 08:30";"15.8";"";"764.6";"";"83";"Wind blowing from the east-northeast";"2";"";"";"no clouds";" ";"";"";"14.2";"";"";"";"";"";"";"4.0";"12.9";"";"";"";"";"";"";
"03.01.2016 17:30";"30.8";"";"760.6";"";"38";"Wind blowing from the east-southeast";"2";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"14.8";"";"";"";"";"";"";
"03.01.2016 08:30";"21.0";"";"764.7";"";"67";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"16.2";"";"";"";"";"";"";"4.0";"14.5";"";"";"";"";"";"";
"02.01.2016 17:30";"32.4";"";"760.4";"";"31";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"34.2";"";"";"";"";"";"4.0";"13.4";"";"";"";"";"";"";
"02.01.2016 08:30";"18.2";"";"765.2";"";"88";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"10.8";"";"";"";"";"";"";"4.0";"16.2";"";"";"";"";"";"";
"01.01.2016 17:30";"33.0";"";"762.2";"";"36";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"35.2";"";"";"";"";"";"4.0";"15.8";"";"";"";"";"";"";
"01.01.2016 08:30";"17.0";"";"766.0";"";"70";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"4.0";"11.5";"";"";"";"";"";"";
"31.12.2015 17:30";"34.0";"";"761.6";"";"34";"Wind blowing from the south-southeast";"2";"";"";"no clouds";" ";"";"";"";"35.2";"";"";"";"";"";"4.0";"15.9";"";"";"";"";"";"";
