# Weather station Cuttack, India, WMO_ID=42970,selection from 01.01.2012 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42970&lang=en
#
"Local time in Cuttack";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"04.10.2016 08:30";"29.2";"753.2";"755.5";"";"85";"Wind blowing from the west-northwest";"1";"";"";"20–30%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.0";"";"";"";"600-1000";"";"";"4.0";"26.4";"";"";"";"";"";"";
"03.10.2016 17:30";"30.2";"751.5";"753.8";"";"78";"Wind blowing from the south-east";"1";"";"";"20–30%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"33.2";"";"";"600-1000";"";"";"4.0";"26.0";"";"";"";"";"";"";
"03.10.2016 08:30";"28.4";"754.7";"757.0";"";"86";"Wind blowing from the south-southwest";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.0";"";"";"";"600-1000";"";"";"4.0";"25.9";"";"";"";"";"";"";
"02.10.2016 17:30";"29.6";"752.4";"754.7";"";"81";"Wind blowing from the south";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"32.0";"";"";"600-1000";"";"";"4.0";"26.0";"";"";"";"";"";"";
"02.10.2016 08:30";"28.4";"754.7";"757.0";"";"89";"Wind blowing from the north";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"24.5";"";"";"";"600-1000";"";"";"4.0";"26.4";"";"";"";"";"";"";
"01.10.2016 17:30";"28.0";"751.0";"753.3";"";"92";"Wind blowing from the north-northeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"";"";"600-1000";"";"";"4.0";"26.6";"";"";"";"";"";"";
"01.10.2016 08:30";"28.6";"752.6";"754.9";"";"92";"Wind blowing from the south-southeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"24.5";"";"";"";"600-1000";"";"";"4.0";"27.2";"";"";"";"";"";"";
"30.09.2016 17:30";"27.0";"749.6";"751.9";"";"100";"Wind blowing from the north-northeast";"1";"";"";"90  or more, but not 100%";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"29.8";"";"";"600-1000";"";"";"4.0";"27.0";"";"";"";"";"";"";
"30.09.2016 08:30";"28.0";"751.1";"753.4";"";"95";"Wind blowing from the south-southeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"24.5";"";"";"";"600-1000";"";"";"4.0";"27.2";"";"";"";"";"";"";
"29.09.2016 17:30";"27.4";"749.5";"751.8";"";"90";"Wind blowing from the south-southeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"";"";"600-1000";"";"";"4.0";"25.7";"";"";"";"";"";"";
"29.09.2016 08:30";"28.0";"751.8";"754.1";"";"92";"Wind blowing from the east-northeast";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"24.0";"";"";"";"600-1000";"";"";"4.0";"26.6";"";"";"";"";"";"";
"28.09.2016 17:30";"26.4";"750.3";"752.6";"";"97";"Wind blowing from the north-northeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"29.6";"";"";"600-1000";"";"";"4.0";"25.8";"";"";"";"";"";"";
"28.09.2016 08:30";"28.0";"752.6";"754.9";"";"95";"Wind blowing from the north-northwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"24.0";"";"";"";"600-1000";"";"";"4.0";"27.2";"";"";"";"";"";"";
"27.09.2016 17:30";"25.4";"751.1";"753.4";"";"100";"Calm, no wind";"0";"";"";"100%.";"Rain, not freezing, continuous, slight at time of observation. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"31.0";"";"";"600-1000";"";"";"4.0";"25.4";"";"";"";"";"";"";
"27.09.2016 08:30";"28.2";"753.2";"755.5";"";"95";"Wind blowing from the south-southeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.2";"";"";"";"600-1000";"";"";"4.0";"27.4";"";"";"";"";"";"";
"26.09.2016 17:30";"29.4";"750.9";"753.2";"";"82";"Wind blowing from the south-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"32.0";"";"";"600-1000";"";"";"4.0";"26.0";"";"";"";"";"";"";
"26.09.2016 08:30";"27.6";"752.5";"754.8";"";"92";"Wind blowing from the west-southwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"24.6";"";"";"";"600-1000";"";"";"4.0";"26.2";"";"";"";"";"";"";
"25.09.2016 17:30";"28.6";"748.7";"751.0";"";"95";"Wind blowing from the south-southeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"30.2";"";"";"600-1000";"";"";"4.0";"27.8";"";"";"";"";"";"";
"25.09.2016 08:30";"27.6";"751.0";"753.3";"";"92";"Wind blowing from the east-southeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"24.4";"";"";"";"600-1000";"";"";"4.0";"26.2";"";"";"";"";"";"";
"24.09.2016 17:30";"27.0";"748.7";"751.0";"";"97";"Wind blowing from the north-northeast";"2";"";"";"100%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"";"";"600-1000";"";"";"4.0";"26.4";"";"";"";"";"";"";
"24.09.2016 08:30";"27.4";"751.0";"753.3";"";"97";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"24.4";"";"";"";"600-1000";"";"";"4.0";"26.8";"";"";"";"";"";"";
"23.09.2016 17:30";"26.6";"749.3";"751.6";"";"98";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"32.0";"";"";"600-1000";"";"";"4.0";"26.3";"";"";"";"";"";"";
"23.09.2016 08:30";"29.6";"753.2";"755.5";"";"88";"Wind blowing from the south-southeast";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"24.5";"";"";"";"600-1000";"";"";"4.0";"27.4";"";"";"";"";"";"";
"22.09.2016 17:30";"29.2";"750.8";"753.1";"";"86";"Wind blowing from the east-southeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"";"";"600-1000";"";"";"4.0";"26.7";"";"";"";"";"";"";
"22.09.2016 08:30";"29.6";"753.2";"755.5";"";"88";"Wind blowing from the south-southeast";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"24.5";"";"";"";"600-1000";"";"";"4.0";"27.4";"";"";"";"";"";"";
"21.09.2016 17:30";"28.0";"750.8";"753.1";"";"92";"Wind blowing from the north-northeast";"1";"";"";"70 – 80%.";" ";"";"";"";"32.2";"";"";"600-1000";"";"";"4.0";"26.6";"";"";"";"";"";"";
"21.09.2016 08:30";"29.6";"753.2";"755.5";"";"88";"Wind blowing from the north-northeast";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"26.0";"";"";"";"600-1000";"";"";"4.0";"27.4";"";"";"";"";"";"";
"20.09.2016 17:30";"31.4";"748.4";"750.7";"";"76";"Wind blowing from the east-southeast";"1";"";"";"70 – 80%.";" ";"";"";"";"33.2";"";"";"600-1000";"";"";"4.0";"26.7";"";"";"";"";"";"";
"20.09.2016 08:30";"30.4";"751.5";"753.8";"";"80";"Wind blowing from the south-southeast";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.8";"";"";"";"600-1000";"";"";"4.0";"26.5";"";"";"";"";"";"";
"19.09.2016 17:30";"31.0";"749.3";"751.6";"";"73";"Wind blowing from the south-southeast";"1";"";"";"20–30%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"33.2";"";"";"600-1000";"";"";"4.0";"25.7";"";"";"";"";"";"";
"19.09.2016 08:30";"29.6";"751.7";"754.0";"";"85";"Wind blowing from the south-east";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.5";"";"";"";"600-1000";"";"";"4.0";"26.8";"";"";"";"";"";"";
"18.09.2016 08:30";"29.4";"752.4";"754.7";"";"90";"Wind blowing from the west";"1";"";"";"20–30%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.0";"";"";"";"600-1000";"";"";"4.0";"27.5";"";"";"";"";"";"";
"17.09.2016 08:30";"30.0";"751.7";"754.0";"";"85";"Wind blowing from the east-southeast";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.5";"";"";"";"600-1000";"";"";"4.0";"27.2";"";"";"";"";"";"";
"16.09.2016 08:30";"29.4";"752.4";"754.7";"";"90";"Wind blowing from the south-southeast";"1";"";"";"20–30%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"";"";"600-1000";"";"";"4.0";"27.5";"";"";"";"";"";"";
"15.09.2016 08:30";"28.4";"752.5";"754.8";"";"94";"Wind blowing from the north";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"24.5";"";"";"";"600-1000";"";"";"4.0";"27.3";"";"";"";"";"";"";
"14.09.2016 17:30";"28.0";"750.2";"752.5";"";"92";"Wind blowing from the south-southeast";"2";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"";"";"600-1000";"";"";"4.0";"26.6";"";"";"";"";"";"";
"14.09.2016 08:30";"29.2";"752.4";"754.7";"";"91";"Wind blowing from the north-east";"2";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.0";"";"";"";"600-1000";"";"";"4.0";"27.5";"";"";"";"";"";"";
"13.09.2016 17:30";"27.6";"";"";"";"95";"Wind blowing from the south-east";"1";"";"";"70 – 80%.";" ";"";"";"";"31.6";"";"";"600-1000";"";"";"4.0";"26.8";"";"";"";"";"";"";
"13.09.2016 08:30";"29.0";"752.4";"754.7";"";"92";"Wind blowing from the east";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.0";"";"";"";"600-1000";"";"";"4.0";"27.6";"";"";"";"";"";"";
"12.09.2016 17:30";"28.0";"749.4";"751.7";"";"97";"Wind blowing from the north-northeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"28.4";"";"";"600-1000";"";"";"4.0";"27.4";"";"";"";"";"";"";
"12.09.2016 08:30";"27.6";"";"";"";"100";"Wind blowing from the north-northwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.5";"";"";"";"600-1000";"";"";"4.0";"27.6";"";"";"";"";"";"";
"11.09.2016 17:30";"28.6";"749.3";"751.6";"";"92";"Wind blowing from the north-northeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"";"";"600-1000";"";"";"4.0";"27.2";"";"";"";"";"";"";
"11.09.2016 08:30";"29.4";"751.7";"754.0";"";"90";"Wind blowing from the south-southeast";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.4";"";"";"";"600-1000";"";"";"4.0";"27.5";"";"";"";"";"";"";
